"","GO.IDs","gene_id","term","ontology","over_represented_pvalue","log2FoldChange","padj","Treatment_Compare","Species","Site","GO.Term","GO.Slim.Term","Cat"
"4022","GO:0005789","Montipora_capitata_PredGene_g62662","endoplasmic reticulum membrane","CC",0.0141204061863821,-0.56957696914895,0.0203825458908383,"CvsMid","M.capitata","Hawaii","endoplasmic reticulum membrane","ER/Golgi","C"
"4023","GO:0005789","Montipora_capitata_PredGene_g27724","endoplasmic reticulum membrane","CC",0.0141204061863821,1.53972851748428,1.14074168247741e-06,"CvsHigh","M.capitata","Hawaii","endoplasmic reticulum membrane","other membranes","C"
"4024","GO:0005789","Montipora_capitata_PredGene_g27724","endoplasmic reticulum membrane","CC",0.0141204061863821,1.53972851748428,1.14074168247741e-06,"CvsHigh","M.capitata","Hawaii","endoplasmic reticulum membrane","ER/Golgi","C"
"4025","GO:0005789","Montipora_capitata_PredGene_g50913","endoplasmic reticulum membrane","CC",0.0141204061863821,0.702333115165927,0.0460339645221395,"CvsMid","M.capitata","Hawaii","endoplasmic reticulum membrane","other membranes","C"
"4026","GO:0005789","Montipora_capitata_PredGene_g50913","endoplasmic reticulum membrane","CC",0.0141204061863821,0.702333115165927,0.0460339645221395,"CvsMid","M.capitata","Hawaii","endoplasmic reticulum membrane","ER/Golgi","C"
"4027","GO:0005789","Montipora_capitata_PredGene_g28211","endoplasmic reticulum membrane","CC",0.0141204061863821,0.790413766463975,0.0209599270360065,"CvsMid","M.capitata","Hawaii","endoplasmic reticulum membrane","other membranes","C"
"4028","GO:0005789","Montipora_capitata_PredGene_g28211","endoplasmic reticulum membrane","CC",0.0141204061863821,0.790413766463975,0.0209599270360065,"CvsMid","M.capitata","Hawaii","endoplasmic reticulum membrane","ER/Golgi","C"
"4029","GO:0005789","Montipora_capitata_PredGene_adi2mcaRNA21702_R1","endoplasmic reticulum membrane","CC",0.0141204061863821,-1.57791365806358,0.000846803175129607,"CvsMid","M.capitata","Hawaii","endoplasmic reticulum membrane","other membranes","C"
"4030","GO:0005789","Montipora_capitata_PredGene_adi2mcaRNA21702_R1","endoplasmic reticulum membrane","CC",0.0141204061863821,-1.57791365806358,0.000846803175129607,"CvsMid","M.capitata","Hawaii","endoplasmic reticulum membrane","ER/Golgi","C"
"4031","GO:0005789","Montipora_capitata_PredGene_g26572","endoplasmic reticulum membrane","CC",0.0141204061863821,2.02226505711371,0.0134024471385242,"CvsHigh","M.capitata","Hawaii","endoplasmic reticulum membrane","other membranes","C"
"4032","GO:0005789","Montipora_capitata_PredGene_g26572","endoplasmic reticulum membrane","CC",0.0141204061863821,2.02226505711371,0.0134024471385242,"CvsHigh","M.capitata","Hawaii","endoplasmic reticulum membrane","ER/Golgi","C"
"4033","GO:0005789","Montipora_capitata_PredGene_g50913","endoplasmic reticulum membrane","CC",0.0141204061863821,0.81276402179202,0.0208518787743293,"CvsHigh","M.capitata","Hawaii","endoplasmic reticulum membrane","other membranes","C"
"4034","GO:0005789","Montipora_capitata_PredGene_g50913","endoplasmic reticulum membrane","CC",0.0141204061863821,0.81276402179202,0.0208518787743293,"CvsHigh","M.capitata","Hawaii","endoplasmic reticulum membrane","ER/Golgi","C"
"4137","GO:0005902","Montipora_capitata_PredGene_g51186","microvillus","CC",0.00811051419088202,1.3965636389616,0.0340543895112773,"CvsHigh","M.capitata","Hawaii","microvillus","other cellular component","C"
"4138","GO:0005902","Montipora_capitata_PredGene_g32152","microvillus","CC",0.00811051419088202,1.04145716651525,0.0165202232253757,"CvsHigh","M.capitata","Hawaii","microvillus","other cellular component","C"
"4139","GO:0005902","Montipora_capitata_PredGene_g51187","microvillus","CC",0.00811051419088202,1.14828453083056,0.0222784191704073,"CvsHigh","M.capitata","Hawaii","microvillus","other cellular component","C"
"4152","GO:0005916","Montipora_capitata_PredGene_g31443","fascia adherens","CC",0.0281956216089563,-1.08538323744018,0.00906527346259937,"CvsHigh","M.capitata","Hawaii","fascia adherens","plasma membrane","C"
"4153","GO:0005916","Montipora_capitata_PredGene_g31443","fascia adherens","CC",0.0281956216089563,-1.08538323744018,0.00906527346259937,"CvsHigh","M.capitata","Hawaii","fascia adherens","other membranes","C"
"4154","GO:0005916","Montipora_capitata_PredGene_g31443","fascia adherens","CC",0.0281956216089563,-1.01012575443792,0.00923140065269592,"CvsMid","M.capitata","Hawaii","fascia adherens","plasma membrane","C"
"4155","GO:0005916","Montipora_capitata_PredGene_g31443","fascia adherens","CC",0.0281956216089563,-1.01012575443792,0.00923140065269592,"CvsMid","M.capitata","Hawaii","fascia adherens","other membranes","C"
"4206","GO:0005962","Montipora_capitata_PredGene_g6322","mitochondrial isocitrate dehydrogenase complex (NAD+)","CC",0.022055063229002,0.579370992329777,0.0111686762807594,"CvsMid","M.capitata","Hawaii","mitochondrial isocitrate dehydrogenase complex (NAD+)","mitochondrion","C"
"4207","GO:0005962","Montipora_capitata_PredGene_g6322","mitochondrial isocitrate dehydrogenase complex (NAD+)","CC",0.022055063229002,0.647606164617925,0.00711275630833214,"CvsHigh","M.capitata","Hawaii","mitochondrial isocitrate dehydrogenase complex (NAD+)","mitochondrion","C"
"8201","GO:0010494","Montipora_capitata_PredGene_adi2mcaRNA4923_R2","cytoplasmic stress granule","CC",0.0313280059329057,-4.46635203874297,5.72552982857469e-14,"CvsMid","M.capitata","Hawaii","stress granule","other cellular component","C"
"8202","GO:0010494","Montipora_capitata_PredGene_g63102","cytoplasmic stress granule","CC",0.0313280059329057,-1.87518715817811,8.02705961132214e-06,"CvsHigh","M.capitata","Hawaii","stress granule","other cellular component","C"
"8203","GO:0010494","Montipora_capitata_PredGene_g63102","cytoplasmic stress granule","CC",0.0313280059329057,-1.62812032445972,4.72704839112983e-05,"CvsMid","M.capitata","Hawaii","stress granule","other cellular component","C"
"8204","GO:0010494","Montipora_capitata_PredGene_adi2mcaRNA4923_R2","cytoplasmic stress granule","CC",0.0313280059329057,-4.72041191506315,2.47397201410538e-13,"CvsHigh","M.capitata","Hawaii","stress granule","other cellular component","C"
"9969","GO:0016012","Montipora_capitata_PredGene_adi2mcaRNA15384_R0","sarcoglycan complex","CC",0.0271760155330662,1.62425474019911,1.43551780158666e-19,"CvsHigh","M.capitata","Hawaii","sarcoglycan complex","other membranes","C"
"9970","GO:0016012","Montipora_capitata_PredGene_adi2mcaRNA15384_R0","sarcoglycan complex","CC",0.0271760155330662,1.62425474019911,1.43551780158666e-19,"CvsHigh","M.capitata","Hawaii","sarcoglycan complex","plasma membrane","C"
"9971","GO:0016012","Montipora_capitata_PredGene_adi2mcaRNA15384_R0","sarcoglycan complex","CC",0.0271760155330662,1.76948782819482,1.22247246392052e-27,"CvsMid","M.capitata","Hawaii","sarcoglycan complex","other membranes","C"
"9972","GO:0016012","Montipora_capitata_PredGene_adi2mcaRNA15384_R0","sarcoglycan complex","CC",0.0271760155330662,1.76948782819482,1.22247246392052e-27,"CvsMid","M.capitata","Hawaii","sarcoglycan complex","plasma membrane","C"
"10279","GO:0016342","Montipora_capitata_PredGene_g31443","catenin complex","CC",0.0468405802812111,-1.01012575443792,0.00923140065269592,"CvsMid","M.capitata","Hawaii","catenin complex","other membranes","C"
"10280","GO:0016342","Montipora_capitata_PredGene_g31443","catenin complex","CC",0.0468405802812111,-1.01012575443792,0.00923140065269592,"CvsMid","M.capitata","Hawaii","catenin complex","plasma membrane","C"
"10281","GO:0016342","Montipora_capitata_PredGene_g31443","catenin complex","CC",0.0468405802812111,-1.08538323744018,0.00906527346259937,"CvsHigh","M.capitata","Hawaii","catenin complex","other membranes","C"
"10282","GO:0016342","Montipora_capitata_PredGene_g31443","catenin complex","CC",0.0468405802812111,-1.08538323744018,0.00906527346259937,"CvsHigh","M.capitata","Hawaii","catenin complex","plasma membrane","C"
"10933","GO:0017177","Montipora_capitata_PredGene_adi2mcaRNA39968_R0","glucosidase II complex","CC",0.0446730219399705,-0.731399558416432,0.00473041161966616,"CvsHigh","M.capitata","Hawaii","alpha-glucosidase II complex","ER/Golgi","C"
"10934","GO:0017177","Montipora_capitata_PredGene_adi2mcaRNA39968_R0","glucosidase II complex","CC",0.0446730219399705,-0.645858414810529,0.0111686762807594,"CvsMid","M.capitata","Hawaii","alpha-glucosidase II complex","ER/Golgi","C"
"13542","GO:0022625","Montipora_capitata_PredGene_g46631","cytosolic large ribosomal subunit","CC",0.0335676071859544,0.890613585940813,0.0043821238459957,"CvsMid","M.capitata","Hawaii","cytosolic large ribosomal subunit","cytosol","C"
"13543","GO:0022625","Montipora_capitata_PredGene_g46631","cytosolic large ribosomal subunit","CC",0.0335676071859544,0.890613585940813,0.0043821238459957,"CvsMid","M.capitata","Hawaii","cytosolic large ribosomal subunit","translational apparatus","C"
"13544","GO:0022625","Montipora_capitata_PredGene_g33208","cytosolic large ribosomal subunit","CC",0.0335676071859544,0.885544094939295,0.0165202232253757,"CvsHigh","M.capitata","Hawaii","cytosolic large ribosomal subunit","cytosol","C"
"13545","GO:0022625","Montipora_capitata_PredGene_g33208","cytosolic large ribosomal subunit","CC",0.0335676071859544,0.885544094939295,0.0165202232253757,"CvsHigh","M.capitata","Hawaii","cytosolic large ribosomal subunit","translational apparatus","C"
"13546","GO:0022625","Montipora_capitata_PredGene_g33208","cytosolic large ribosomal subunit","CC",0.0335676071859544,0.975340164404646,0.00100328405546245,"CvsMid","M.capitata","Hawaii","cytosolic large ribosomal subunit","cytosol","C"
"13547","GO:0022625","Montipora_capitata_PredGene_g33208","cytosolic large ribosomal subunit","CC",0.0335676071859544,0.975340164404646,0.00100328405546245,"CvsMid","M.capitata","Hawaii","cytosolic large ribosomal subunit","translational apparatus","C"
"13548","GO:0022625","Montipora_capitata_PredGene_g64596","cytosolic large ribosomal subunit","CC",0.0335676071859544,0.794641824895264,0.0133653026475754,"CvsMid","M.capitata","Hawaii","cytosolic large ribosomal subunit","cytosol","C"
"13549","GO:0022625","Montipora_capitata_PredGene_g64596","cytosolic large ribosomal subunit","CC",0.0335676071859544,0.794641824895264,0.0133653026475754,"CvsMid","M.capitata","Hawaii","cytosolic large ribosomal subunit","translational apparatus","C"
"14025","GO:0030424","Montipora_capitata_PredGene_g51187","axon","CC",0.0282111375886663,1.14828453083056,0.0222784191704073,"CvsHigh","M.capitata","Hawaii","axon","other cellular component","C"
"14026","GO:0030424","Montipora_capitata_PredGene_g12169","axon","CC",0.0282111375886663,-1.84217616972498,1.09861416764735e-06,"CvsMid","M.capitata","Hawaii","axon","other cellular component","C"
"14027","GO:0030424","Montipora_capitata_PredGene_g12169","axon","CC",0.0282111375886663,-1.54997666069958,0.000719045218036458,"CvsHigh","M.capitata","Hawaii","axon","other cellular component","C"
"14028","GO:0030424","Montipora_capitata_PredGene_g51186","axon","CC",0.0282111375886663,1.3965636389616,0.0340543895112773,"CvsHigh","M.capitata","Hawaii","axon","other cellular component","C"
"14029","GO:0030424","Montipora_capitata_PredGene_g67062","axon","CC",0.0282111375886663,-2.52361645621059,0.00350012419720427,"CvsMid","M.capitata","Hawaii","axon","other cellular component","C"
"14030","GO:0030424","Montipora_capitata_PredGene_g67062","axon","CC",0.0282111375886663,-2.31168186366529,0.0300786374334892,"CvsHigh","M.capitata","Hawaii","axon","other cellular component","C"
"14031","GO:0030424","Montipora_capitata_PredGene_adi2mcaRNA5341_R0","axon","CC",0.0282111375886663,-2.5327333068623,8.02705961132214e-06,"CvsHigh","M.capitata","Hawaii","axon","other cellular component","C"
"14032","GO:0030424","Montipora_capitata_PredGene_adi2mcaRNA5341_R0","axon","CC",0.0282111375886663,-2.43934153989234,4.08706286422611e-06,"CvsMid","M.capitata","Hawaii","axon","other cellular component","C"
"14035","GO:0030427","Montipora_capitata_PredGene_g23101","site of polarized growth","CC",0.0119894778217866,-0.622286474267289,0.024962029944652,"CvsMid","M.capitata","Hawaii","site of polarized growth","other cellular component","C"
"14592","GO:0031002","Montipora_capitata_PredGene_g43717","actin rod","CC",0.00779069693352027,-1.52943072875012,2.58988627201797e-08,"CvsHigh","M.capitata","Hawaii","actin rod","cytoskeleton","C"
"14593","GO:0031002","Montipora_capitata_PredGene_g43717","actin rod","CC",0.00779069693352027,-1.47623288869408,4.9397323604574e-09,"CvsMid","M.capitata","Hawaii","actin rod","cytoskeleton","C"
"14889","GO:0031252","Montipora_capitata_PredGene_g63102","cell leading edge","CC",0.00591317610645157,-1.62812032445972,4.72704839112983e-05,"CvsMid","M.capitata","Hawaii","cell leading edge","other cellular component","C"
"14890","GO:0031252","Montipora_capitata_PredGene_adi2mcaRNA4923_R2","cell leading edge","CC",0.00591317610645157,-4.46635203874297,5.72552982857469e-14,"CvsMid","M.capitata","Hawaii","cell leading edge","other cellular component","C"
"14891","GO:0031252","Montipora_capitata_PredGene_g63102","cell leading edge","CC",0.00591317610645157,-1.87518715817811,8.02705961132214e-06,"CvsHigh","M.capitata","Hawaii","cell leading edge","other cellular component","C"
"14892","GO:0031252","Montipora_capitata_PredGene_g43717","cell leading edge","CC",0.00591317610645157,-1.47623288869408,4.9397323604574e-09,"CvsMid","M.capitata","Hawaii","cell leading edge","other cellular component","C"
"14893","GO:0031252","Montipora_capitata_PredGene_g43717","cell leading edge","CC",0.00591317610645157,-1.52943072875012,2.58988627201797e-08,"CvsHigh","M.capitata","Hawaii","cell leading edge","other cellular component","C"
"14894","GO:0031252","Montipora_capitata_PredGene_adi2mcaRNA4923_R2","cell leading edge","CC",0.00591317610645157,-4.72041191506315,2.47397201410538e-13,"CvsHigh","M.capitata","Hawaii","cell leading edge","other cellular component","C"
"15214","GO:0031528","Montipora_capitata_PredGene_g31443","microvillus membrane","CC",0.0033270934360418,-1.01012575443792,0.00923140065269592,"CvsMid","M.capitata","Hawaii","microvillus membrane","other membranes","C"
"15215","GO:0031528","Montipora_capitata_PredGene_g31443","microvillus membrane","CC",0.0033270934360418,-1.01012575443792,0.00923140065269592,"CvsMid","M.capitata","Hawaii","microvillus membrane","plasma membrane","C"
"15216","GO:0031528","Montipora_capitata_PredGene_g31443","microvillus membrane","CC",0.0033270934360418,-1.08538323744018,0.00906527346259937,"CvsHigh","M.capitata","Hawaii","microvillus membrane","other membranes","C"
"15217","GO:0031528","Montipora_capitata_PredGene_g31443","microvillus membrane","CC",0.0033270934360418,-1.08538323744018,0.00906527346259937,"CvsHigh","M.capitata","Hawaii","microvillus membrane","plasma membrane","C"
"15218","GO:0031528","Montipora_capitata_PredGene_g36718","microvillus membrane","CC",0.0033270934360418,-2.08212128142156,0.00122803363068307,"CvsHigh","M.capitata","Hawaii","microvillus membrane","other membranes","C"
"15219","GO:0031528","Montipora_capitata_PredGene_g36718","microvillus membrane","CC",0.0033270934360418,-2.08212128142156,0.00122803363068307,"CvsHigh","M.capitata","Hawaii","microvillus membrane","plasma membrane","C"
"15220","GO:0031528","Montipora_capitata_PredGene_g36718","microvillus membrane","CC",0.0033270934360418,-1.86763135495931,0.00248970872153731,"CvsMid","M.capitata","Hawaii","microvillus membrane","other membranes","C"
"15221","GO:0031528","Montipora_capitata_PredGene_g36718","microvillus membrane","CC",0.0033270934360418,-1.86763135495931,0.00248970872153731,"CvsMid","M.capitata","Hawaii","microvillus membrane","plasma membrane","C"
"15732","GO:0031985","Montipora_capitata_PredGene_adi2mcaRNA10298_R0","Golgi cisterna","CC",0.00486671078327801,0.625802440730696,0.0482240776358442,"CvsMid","M.capitata","Hawaii","Golgi cisterna","ER/Golgi","C"
"15733","GO:0031985","Montipora_capitata_PredGene_g546","Golgi cisterna","CC",0.00486671078327801,-1.09917120319562,0.043163854033813,"CvsHigh","M.capitata","Hawaii","Golgi cisterna","ER/Golgi","C"
"19195","GO:0035060","Montipora_capitata_PredGene_adi2mcaRNA13127_R1","brahma complex","CC",0.0281983824779541,-2.89852247830336,2.0083389729596e-07,"CvsMid","M.capitata","Hawaii","brahma complex","nucleus","C"
"19196","GO:0035060","Montipora_capitata_PredGene_adi2mcaRNA13127_R1","brahma complex","CC",0.0281983824779541,-2.85661826116617,1.68367224738739e-06,"CvsHigh","M.capitata","Hawaii","brahma complex","nucleus","C"
"19508","GO:0036057","Montipora_capitata_PredGene_g47151","slit diaphragm","CC",0.0218789942967599,1.05743980658663,0.00776061856120075,"CvsMid","M.capitata","Hawaii",NA,NA,NA
"20170","GO:0042588","Montipora_capitata_PredGene_adi2mcaRNA10298_R0","zymogen granule","CC",0.0178802701288687,0.625802440730696,0.0482240776358442,"CvsMid","M.capitata","Hawaii","zymogen granule","other cellular component","C"
"20389","GO:0042788","Montipora_capitata_PredGene_g64596","polysomal ribosome","CC",0.00608554736227829,0.794641824895264,0.0133653026475754,"CvsMid","M.capitata","Hawaii","polysomal ribosome","translational apparatus","C"
"20390","GO:0042788","Montipora_capitata_PredGene_g27065","polysomal ribosome","CC",0.00608554736227829,-2.22099419879638,0.0133653026475754,"CvsMid","M.capitata","Hawaii","polysomal ribosome","translational apparatus","C"
"20391","GO:0042788","Montipora_capitata_PredGene_g46631","polysomal ribosome","CC",0.00608554736227829,0.890613585940813,0.0043821238459957,"CvsMid","M.capitata","Hawaii","polysomal ribosome","translational apparatus","C"
"21782","GO:0044232","Montipora_capitata_PredGene_g62662","organelle membrane contact site","CC",0.0311502221525495,-0.56957696914895,0.0203825458908383,"CvsMid","M.capitata","Hawaii",NA,NA,NA
"22031","GO:0045121","Montipora_capitata_PredGene_adi2mcaRNA10298_R0","membrane raft","CC",0.00924824026746311,0.625802440730696,0.0482240776358442,"CvsMid","M.capitata","Hawaii","membrane raft","other membranes","C"
"22032","GO:0045121","Montipora_capitata_PredGene_g25159","membrane raft","CC",0.00924824026746311,-2.54840900624289,0.000118826834113417,"CvsMid","M.capitata","Hawaii","membrane raft","other membranes","C"
"22033","GO:0045121","Montipora_capitata_PredGene_g67062","membrane raft","CC",0.00924824026746311,-2.52361645621059,0.00350012419720427,"CvsMid","M.capitata","Hawaii","membrane raft","other membranes","C"
"22034","GO:0045121","Montipora_capitata_PredGene_adi2mcaRNA5341_R0","membrane raft","CC",0.00924824026746311,-2.43934153989234,4.08706286422611e-06,"CvsMid","M.capitata","Hawaii","membrane raft","other membranes","C"
"22035","GO:0045121","Montipora_capitata_PredGene_adi2mcaRNA6174_R8","membrane raft","CC",0.00924824026746311,-1.18945257083238,0.0119722924624185,"CvsMid","M.capitata","Hawaii","membrane raft","other membranes","C"
"22036","GO:0045121","Montipora_capitata_PredGene_g67062","membrane raft","CC",0.00924824026746311,-2.31168186366529,0.0300786374334892,"CvsHigh","M.capitata","Hawaii","membrane raft","other membranes","C"
"22037","GO:0045121","Montipora_capitata_PredGene_g25159","membrane raft","CC",0.00924824026746311,-2.58694440135161,0.000543141109815543,"CvsHigh","M.capitata","Hawaii","membrane raft","other membranes","C"
"22038","GO:0045121","Montipora_capitata_PredGene_adi2mcaRNA5341_R0","membrane raft","CC",0.00924824026746311,-2.5327333068623,8.02705961132214e-06,"CvsHigh","M.capitata","Hawaii","membrane raft","other membranes","C"
"22096","GO:0045177","Montipora_capitata_PredGene_g51186","apical part of cell","CC",9.24264887756612e-05,1.3965636389616,0.0340543895112773,"CvsHigh","M.capitata","Hawaii","apical part of cell","other cellular component","C"
"22097","GO:0045177","Montipora_capitata_PredGene_adi2mcaRNA26720_R3","apical part of cell","CC",9.24264887756612e-05,1.44378759547366,0.000719045218036458,"CvsHigh","M.capitata","Hawaii","apical part of cell","other cellular component","C"
"22098","GO:0045177","Montipora_capitata_PredGene_g51187","apical part of cell","CC",9.24264887756612e-05,1.14828453083056,0.0222784191704073,"CvsHigh","M.capitata","Hawaii","apical part of cell","other cellular component","C"
"22099","GO:0045177","Montipora_capitata_PredGene_adi2mcaRNA26720_R3","apical part of cell","CC",9.24264887756612e-05,1.02894117474215,0.0344722372359018,"CvsMid","M.capitata","Hawaii","apical part of cell","other cellular component","C"
"22100","GO:0045177","Montipora_capitata_PredGene_g48239","apical part of cell","CC",9.24264887756612e-05,-1.61859801516424,0.0220078617361787,"CvsMid","M.capitata","Hawaii","apical part of cell","other cellular component","C"
