#YY	MM	DD	hh	mm	WDI	R WSP	D GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
2016	1	2	16	51	999	99	99	0.84	4.35	3.7	1	9999	999	24.6	999	99	99
2016	1	2	17	21	999	99	99	0.88	4.35	3.59	354	9999	999	24.5	999	99	99
2016	1	2	18	21	999	99	99	1.01	5	3.86	2	9999	999	24.5	999	99	99
2016	1	2	18	51	999	99	99	1.02	4.76	3.92	2	9999	999	24.5	999	99	99
2016	1	2	19	21	999	99	99	1.01	4.76	4.06	4	9999	999	24.5	999	99	99
2016	1	2	19	51	999	99	99	1.01	4.55	4.11	1	9999	999	24.3	999	99	99
2016	1	2	20	21	999	99	99	1.02	4.55	3.99	5	9999	999	24.3	999	99	99
2016	1	2	20	51	999	99	99	1.03	4	4	5	9999	999	24.3	999	99	99
2016	1	2	21	21	999	99	99	0.96	4.35	4.12	357	9999	999	24.3	999	99	99
2016	1	2	22	21	999	99	99	0.91	4.17	3.88	1	9999	999	24.3	999	99	99
2016	1	2	22	51	999	99	99	0.92	4.35	3.92	2	9999	999	24.3	999	99	99
2016	1	2	23	51	999	99	99	1.01	4.17	3.8	357	9999	999	24.2	999	99	99
2016	1	3	0	51	999	99	99	1.07	4.55	3.83	355	9999	999	24.1	999	99	99
2016	1	3	1	21	999	99	99	1.13	4	3.95	350	9999	999	24.2	999	99	99
2016	1	3	2	21	999	99	99	1.14	4.35	3.86	353	9999	999	24.2	999	99	99
2016	1	3	2	51	999	99	99	1.17	4.55	4.03	353	9999	999	24.2	999	99	99
2016	1	3	3	21	999	99	99	1.12	4.76	3.99	358	9999	999	24.3	999	99	99
2016	1	3	3	51	999	99	99	1.06	4.55	4.13	2	9999	999	24.3	999	99	99
2016	1	3	4	21	999	99	99	1.07	4.76	4.04	357	9999	999	24.3	999	99	99
2016	1	3	4	51	999	99	99	1	4.76	4.2	0	9999	999	24.3	999	99	99
2016	1	3	5	21	999	99	99	1.03	5	4.22	2	9999	999	24.3	999	99	99
2016	1	3	6	21	999	99	99	1.01	4.76	4.24	1	9999	999	24.3	999	99	99
2016	1	3	6	51	999	99	99	0.98	6.67	4.11	35	9999	999	24.3	999	99	99
2016	1	3	7	21	999	99	99	1.06	4.76	3.96	0	9999	999	24.3	999	99	99
2016	1	3	7	51	999	99	99	1.1	4.17	4.02	348	9999	999	24.4	999	99	99
2016	1	3	8	21	999	99	99	1.11	4.17	4.02	357	9999	999	24.4	999	99	99
2016	1	3	8	51	999	99	99	1.12	4.35	4.05	357	9999	999	24.4	999	99	99
2016	1	3	9	21	999	99	99	1.22	4.17	4.02	351	9999	999	24.4	999	99	99
2016	1	3	10	21	999	99	99	1.38	5	4.22	1	9999	999	24.5	999	99	99
2016	1	3	10	51	999	99	99	1.49	5.26	4.48	9	9999	999	24.5	999	99	99
2016	1	3	11	21	999	99	99	1.38	5	4.44	353	9999	999	24.5	999	99	99
2016	1	3	11	51	999	99	99	1.32	5.26	4.46	5	9999	999	24.5	999	99	99
2016	1	3	12	21	999	99	99	1.28	5.56	4.44	357	9999	999	24.5	999	99	99
2016	1	3	12	51	999	99	99	1.15	6.25	4.45	25	9999	999	24.6	999	99	99
2016	1	3	13	21	999	99	99	1.23	4.55	4.24	0	9999	999	24.6	999	99	99
2016	1	3	14	21	999	99	99	1.28	6.25	4.41	31	9999	999	24.8	999	99	99
2016	1	3	14	51	999	99	99	1.24	5	4.38	9	9999	999	24.8	999	99	99
2016	1	3	15	21	999	99	99	1.21	4.55	4.31	2	9999	999	24.8	999	99	99
2016	1	3	15	51	999	99	99	1.27	4.55	4.33	2	9999	999	24.9	999	99	99
2016	1	3	16	21	999	99	99	1.28	6.25	4.32	26	9999	999	24.9	999	99	99
2016	1	3	16	51	999	99	99	1.23	5	4.25	1	9999	999	24.9	999	99	99
2016	1	3	17	21	999	99	99	1.35	5.88	4.49	17	9999	999	25	999	99	99
2016	1	3	18	21	999	99	99	1.29	4.76	4.76	358	9999	999	25	999	99	99
2016	1	3	18	51	999	99	99	1.25	7.69	4.77	49	9999	999	25	999	99	99
2016	1	3	19	21	999	99	99	1.24	8.33	4.76	42	9999	999	25	999	99	99
2016	1	3	19	51	999	99	99	1.2	7.69	4.53	49	9999	999	25	999	99	99
2016	1	3	20	51	999	99	99	1.25	7.14	4.45	46	9999	999	24.9	999	99	99
2016	1	3	21	21	999	99	99	1.3	7.69	4.59	54	9999	999	24.9	999	99	99
2016	1	3	22	21	999	99	99	1.44	4.76	4.63	357	9999	999	24.9	999	99	99
2016	1	3	22	51	999	99	99	1.36	7.69	4.58	54	9999	999	24.9	999	99	99
2016	1	3	23	21	999	99	99	1.39	7.69	4.61	53	9999	999	24.9	999	99	99
2016	1	3	23	51	999	99	99	1.37	4.76	4.69	14	9999	999	24.8	999	99	99
2016	1	4	0	21	999	99	99	1.29	8.33	4.72	56	9999	999	24.9	999	99	99
2016	1	4	0	51	999	99	99	1.25	7.69	4.9	50	9999	999	24.8	999	99	99
2016	1	4	1	21	999	99	99	1.19	8.33	4.75	54	9999	999	24.8	999	99	99
2016	1	4	1	51	999	99	99	1.21	7.69	4.88	49	9999	999	24.8	999	99	99
2016	1	4	2	21	999	99	99	1.25	7.69	4.79	47	9999	999	24.7	999	99	99
2016	1	4	2	51	999	99	99	1.22	7.69	4.44	50	9999	999	24.7	999	99	99
2016	1	4	3	21	999	99	99	1.21	7.14	4.41	49	9999	999	24.7	999	99	99
2016	1	4	3	51	999	99	99	1.23	7.14	4.71	47	9999	999	24.6	999	99	99
2016	1	4	4	51	999	99	99	1.12	6.67	4.57	46	9999	999	24.6	999	99	99
2016	1	4	5	21	999	99	99	0.98	7.14	4.59	57	9999	999	24.6	999	99	99
2016	1	4	6	21	999	99	99	0.97	7.69	4.76	56	9999	999	24.6	999	99	99
2016	1	4	6	51	999	99	99	1.03	7.69	4.72	49	9999	999	24.5	999	99	99
2016	1	4	7	21	999	99	99	1.03	7.14	4.43	52	9999	999	24.5	999	99	99
2016	1	4	7	51	999	99	99	1.05	7.69	4.41	50	9999	999	24.5	999	99	99
2016	1	4	8	51	999	99	99	1.05	6.67	4.48	46	9999	999	24.4	999	99	99
2016	1	4	9	21	999	99	99	1.09	6.67	4.38	49	9999	999	24.4	999	99	99
2016	1	4	10	21	999	99	99	1.11	4.55	4.15	353	9999	999	24.4	999	99	99
2016	1	4	10	51	999	99	99	1.04	4.55	4.21	2	9999	999	24.3	999	99	99
2016	1	4	11	51	999	99	99	1.02	6.67	4.27	42	9999	999	24.3	999	99	99
2016	1	4	12	51	999	99	99	1.07	4.55	4.19	4	9999	999	24.3	999	99	99
2016	1	4	13	21	999	99	99	1.13	4.76	4.21	4	9999	999	24.3	999	99	99
2016	1	4	14	51	999	99	99	1.05	4.76	4.32	4	9999	999	24.2	999	99	99
2016	1	4	15	21	999	99	99	1.03	4.76	4.25	2	9999	999	24.2	999	99	99
2016	1	4	15	51	999	99	99	1.03	5	4.22	2	9999	999	24.2	999	99	99
2016	1	4	16	51	999	99	99	1.05	6.67	4.19	39	9999	999	24.2	999	99	99
2016	1	4	17	21	999	99	99	1	5	4.34	7	9999	999	24.1	999	99	99
2016	1	4	18	21	999	99	99	0.96	5	4.29	5	9999	999	24.2	999	99	99
2016	1	4	18	51	999	99	99	0.96	7.14	4.31	42	9999	999	24.2	999	99	99
2016	1	4	19	21	999	99	99	0.99	3.7	4.21	357	9999	999	24.2	999	99	99
2016	1	4	19	51	999	99	99	1	6.67	4.3	36	9999	999	24.2	999	99	99
2016	1	4	20	51	999	99	99	0.98	5.26	4.44	5	9999	999	24.2	999	99	99
2016	1	4	21	21	999	99	99	1.02	5	4.5	4	9999	999	24.2	999	99	99
2016	1	4	22	21	999	99	99	1.03	5.26	4.44	19	9999	999	24.1	999	99	99
2016	1	4	22	51	999	99	99	1.06	4.76	4.35	11	9999	999	24.1	999	99	99
2016	1	4	23	21	999	99	99	1.08	4.76	4.3	7	9999	999	24.1	999	99	99
2016	1	4	23	51	999	99	99	1.14	4.55	4.38	5	9999	999	24.1	999	99	99
2016	1	5	0	21	999	99	99	1.07	5.56	4.34	14	9999	999	24	999	99	99
2016	1	5	0	51	999	99	99	1.21	4.55	4.42	8	9999	999	24.1	999	99	99
2016	1	5	1	21	999	99	99	1.27	4.76	4.4	8	9999	999	24	999	99	99
2016	1	5	2	21	999	99	99	1.5	5	4.49	7	9999	999	24	999	99	99
2016	1	5	2	51	999	99	99	1.52	5.26	4.62	1	9999	999	24	999	99	99
2016	1	5	3	21	999	99	99	1.5	5.88	4.67	5	9999	999	24	999	99	99
2016	1	5	3	51	999	99	99	1.45	5.56	4.59	7	9999	999	23.9	999	99	99
2016	1	5	4	51	999	99	99	1.53	5.88	4.62	8	9999	999	23.9	999	99	99
2016	1	5	5	21	999	99	99	1.59	5.56	4.7	7	9999	999	23.9	999	99	99
2016	1	5	6	21	999	99	99	1.52	5.26	4.66	5	9999	999	23.9	999	99	99
2016	1	5	6	51	999	99	99	1.57	5.88	4.59	8	9999	999	23.9	999	99	99
2016	1	5	7	21	999	99	99	1.53	5.56	4.52	11	9999	999	23.8	999	99	99
2016	1	5	7	51	999	99	99	1.66	5.88	4.62	11	9999	999	23.8	999	99	99
2016	1	5	8	21	999	99	99	1.65	5.88	4.62	17	9999	999	23.8	999	99	99
2016	1	5	8	51	999	99	99	1.8	5	4.61	26	9999	999	23.8	999	99	99
2016	1	5	9	21	999	99	99	1.9	5.56	4.84	24	9999	999	23.8	999	99	99
2016	1	5	10	21	999	99	99	1.92	5.88	4.92	26	9999	999	23.8	999	99	99
2016	1	5	10	51	999	99	99	1.82	5.88	4.9	28	9999	999	23.8	999	99	99
2016	1	5	11	21	999	99	99	1.79	5.88	4.81	29	9999	999	23.7	999	99	99
2016	1	5	11	51	999	99	99	1.85	6.25	4.86	25	9999	999	23.7	999	99	99
2016	1	5	12	21	999	99	99	1.84	6.25	4.86	33	9999	999	23.7	999	99	99
2016	1	5	12	51	999	99	99	1.87	5.88	4.91	24	9999	999	23.7	999	99	99
2016	1	5	13	21	999	99	99	1.85	5.88	4.95	29	9999	999	23.7	999	99	99
2016	1	5	14	21	999	99	99	1.98	5.88	5.14	36	9999	999	23.6	999	99	99
2016	1	5	14	51	999	99	99	1.91	5.56	5.14	43	9999	999	23.6	999	99	99
2016	1	5	15	21	999	99	99	1.82	5	4.91	36	9999	999	23.6	999	99	99
2016	1	5	15	51	999	99	99	1.85	5.56	5.02	46	9999	999	23.6	999	99	99
2016	1	5	16	21	999	99	99	1.9	5.88	4.97	42	9999	999	23.6	999	99	99
2016	1	5	16	51	999	99	99	2.09	6.67	5.05	43	9999	999	23.6	999	99	99
2016	1	5	17	21	999	99	99	1.95	5	5.01	46	9999	999	23.6	999	99	99
2016	1	5	18	51	999	99	99	1.77	6.67	4.95	42	9999	999	23.6	999	99	99
2016	1	5	19	21	999	99	99	1.67	7.14	5.1	50	9999	999	23.6	999	99	99
2016	1	5	19	51	999	99	99	1.75	7.69	5.04	50	9999	999	23.5	999	99	99
2016	1	5	20	21	999	99	99	1.93	5	5.17	52	9999	999	23.5	999	99	99
2016	1	5	20	51	999	99	99	1.91	9.09	5.14	49	9999	999	23.5	999	99	99
2016	1	5	21	21	999	99	99	1.95	6.67	5.23	57	9999	999	23.5	999	99	99
2016	1	5	22	21	999	99	99	1.96	7.69	5.23	50	9999	999	23.4	999	99	99
2016	1	5	22	51	999	99	99	2.02	9.09	5.37	46	9999	999	23.4	999	99	99
2016	1	5	23	21	999	99	99	1.88	5.88	5.19	45	9999	999	23.4	999	99	99
2016	1	5	23	51	999	99	99	2.03	9.88	5.37	40	9999	999	23.4	999	99	99
2016	1	6	0	51	999	99	99	2.17	4.76	5.37	57	9999	999	23.3	999	99	99
2016	1	6	1	21	999	99	99	2.16	9.09	5.67	46	9999	999	23.3	999	99	99
2016	1	6	2	21	999	99	99	2.12	7.14	5.55	56	9999	999	23.3	999	99	99
2016	1	6	2	51	999	99	99	2.1	5.56	5.43	50	9999	999	23.3	999	99	99
2016	1	6	3	21	999	99	99	2.19	9.88	5.57	52	9999	999	23.2	999	99	99
2016	1	6	3	51	999	99	99	2.15	9.88	5.57	38	9999	999	23.2	999	99	99
2016	1	6	4	21	999	99	99	2.29	10.53	5.87	49	9999	999	23.2	999	99	99
2016	1	6	4	51	999	99	99	2.4	10.53	6.04	45	9999	999	23.2	999	99	99
2016	1	6	5	21	999	99	99	2.39	9.88	5.83	42	9999	999	23.1	999	99	99
2016	1	6	6	21	999	99	99	2.33	9.88	5.99	50	9999	999	23.1	999	99	99
2016	1	6	6	51	999	99	99	2.47	9.88	6.44	52	9999	999	23.1	999	99	99
2016	1	6	7	21	999	99	99	2.24	9.88	5.96	50	9999	999	23.1	999	99	99
2016	1	6	7	51	999	99	99	2.21	10.53	5.98	53	9999	999	23.1	999	99	99
2016	1	6	8	21	999	99	99	2.2	9.09	5.99	49	9999	999	23.1	999	99	99
2016	1	6	8	51	999	99	99	2.35	9.88	5.88	54	9999	999	23	999	99	99
2016	1	6	9	21	999	99	99	2.2	9.88	6.1	50	9999	999	23	999	99	99
2016	1	6	10	21	999	99	99	2.17	10.53	6.23	54	9999	999	23	999	99	99
2016	1	6	10	51	999	99	99	2.18	10.53	6.28	45	9999	999	23	999	99	99
2016	1	6	11	21	999	99	99	2	10.53	6.12	50	9999	999	23	999	99	99
2016	1	6	11	51	999	99	99	1.97	10.53	5.87	49	9999	999	23	999	99	99
2016	1	6	12	51	999	99	99	2	10.53	5.9	52	9999	999	23	999	99	99
2016	1	6	13	21	999	99	99	2.19	10.53	6.09	49	9999	999	23	999	99	99
2016	1	6	14	21	999	99	99	2.18	10.53	6.38	50	9999	999	23	999	99	99
2016	1	6	14	51	999	99	99	1.94	10.53	6.05	50	9999	999	23	999	99	99
2016	1	6	15	21	999	99	99	1.97	10.53	6.09	50	9999	999	23	999	99	99
2016	1	6	15	51	999	99	99	1.88	10.53	5.77	50	9999	999	23	999	99	99
2016	1	6	16	51	999	99	99	1.94	11.11	5.97	52	9999	999	23	999	99	99
2016	1	6	17	21	999	99	99	1.88	10.53	6	54	9999	999	23	999	99	99
2016	1	6	18	21	999	99	99	1.81	9.09	5.97	56	9999	999	23	999	99	99
2016	1	6	18	51	999	99	99	2.18	11.11	6.35	53	9999	999	23	999	99	99
2016	1	6	19	21	999	99	99	2.15	11.11	6.73	45	9999	999	23	999	99	99
2016	1	6	19	51	999	99	99	1.96	10.53	6.57	50	9999	999	22.9	999	99	99
2016	1	6	20	21	999	99	99	1.9	9.09	6.53	52	9999	999	22.9	999	99	99
2016	1	6	21	21	999	99	99	1.96	11.11	6.48	52	9999	999	23	999	99	99
2016	1	6	22	21	999	99	99	1.9	10.53	6.56	52	9999	999	22.9	999	99	99
2016	1	6	22	51	999	99	99	2.03	11.76	6.6	49	9999	999	22.9	999	99	99
2016	1	6	23	21	999	99	99	2.03	9.88	6.19	47	9999	999	22.9	999	99	99
2016	1	6	23	51	999	99	99	1.99	14.29	6.17	59	9999	999	22.9	999	99	99
2016	1	7	0	51	999	99	99	1.91	11.11	6.39	56	9999	999	22.9	999	99	99
2016	1	7	1	21	999	99	99	2	14.29	6.15	60	9999	999	22.9	999	99	99
2016	1	7	1	51	999	99	99	1.92	11.11	6.44	47	9999	999	22.9	999	99	99
2016	1	7	2	21	999	99	99	2.07	13.33	6.81	60	9999	999	22.9	999	99	99
2016	1	7	2	51	999	99	99	1.93	11.11	6.63	63	9999	999	22.8	999	99	99
2016	1	7	3	21	999	99	99	1.86	14.29	6.76	52	9999	999	22.8	999	99	99
2016	1	7	3	51	999	99	99	1.87	13.33	6.93	57	9999	999	22.8	999	99	99
2016	1	7	4	21	999	99	99	1.85	12.5	7.03	40	9999	999	22.8	999	99	99
2016	1	7	4	51	999	99	99	1.78	8.33	6.89	52	9999	999	22.8	999	99	99
2016	1	7	5	21	999	99	99	1.76	13.33	6.93	50	9999	999	22.8	999	99	99
2016	1	7	6	21	999	99	99	1.81	14.29	6.55	46	9999	999	22.8	999	99	99
2016	1	7	6	51	999	99	99	1.79	12.5	6.42	45	9999	999	22.8	999	99	99
2016	1	7	7	21	999	99	99	1.8	12.5	6.45	53	9999	999	22.8	999	99	99
2016	1	7	7	51	999	99	99	1.77	12.5	6.39	40	9999	999	22.8	999	99	99
2016	1	7	8	51	999	99	99	1.73	12.5	6.35	50	9999	999	22.8	999	99	99
2016	1	7	9	21	999	99	99	1.85	13.33	6.37	57	9999	999	22.9	999	99	99
2016	1	7	10	21	999	99	99	1.88	11.11	6.34	50	9999	999	22.9	999	99	99
2016	1	7	10	51	999	99	99	1.75	13.33	5.94	60	9999	999	22.9	999	99	99
2016	1	7	11	51	999	99	99	1.94	13.33	6.41	59	9999	999	22.8	999	99	99
2016	1	7	12	51	999	99	99	2.14	13.33	6.65	53	9999	999	22.8	999	99	99
2016	1	7	13	21	999	99	99	2.07	14.29	6.46	52	9999	999	22.8	999	99	99
2016	1	7	14	21	999	99	99	2.12	12.5	6.52	54	9999	999	22.8	999	99	99
2016	1	7	14	51	999	99	99	2.01	13.33	6.68	56	9999	999	22.8	999	99	99
2016	1	7	15	21	999	99	99	1.93	12.5	6.64	59	9999	999	22.8	999	99	99
2016	1	7	15	51	999	99	99	1.95	9.88	6.41	67	9999	999	22.8	999	99	99
2016	1	7	16	51	999	99	99	2.22	9.88	7.14	67	9999	999	22.9	999	99	99
2016	1	7	17	21	999	99	99	2.08	12.5	6.78	60	9999	999	22.9	999	99	99
2016	1	7	18	21	999	99	99	2.35	9.88	7.46	69	9999	999	22.9	999	99	99
2016	1	7	18	51	999	99	99	2.01	10.53	7	64	9999	999	22.9	999	99	99
2016	1	7	19	21	999	99	99	2.11	12.5	7.63	59	9999	999	22.9	999	99	99
2016	1	7	19	51	999	99	99	2.24	10.53	7.88	69	9999	999	22.9	999	99	99
2016	1	7	20	51	999	99	99	2.18	12.5	7.61	62	9999	999	22.9	999	99	99
2016	1	7	21	21	999	99	99	2.03	11.11	7.64	76	9999	999	22.8	999	99	99
2016	1	7	22	21	999	99	99	2.11	11.76	8.27	77	9999	999	22.8	999	99	99
2016	1	7	22	51	999	99	99	1.96	9.88	8.03	74	9999	999	22.8	999	99	99
2016	1	7	23	21	999	99	99	1.77	11.11	7.85	66	9999	999	22.8	999	99	99
2016	1	7	23	51	999	99	99	2.02	11.11	8.65	66	9999	999	22.7	999	99	99
2016	1	8	0	51	999	99	99	1.78	10.53	8.16	76	9999	999	22.7	999	99	99
2016	1	8	1	21	999	99	99	1.85	12.5	8.25	64	9999	999	22.7	999	99	99
2016	1	8	3	21	999	99	99	1.87	11.11	8.34	69	9999	999	22.7	999	99	99
2016	1	8	3	51	999	99	99	1.87	11.11	8.48	63	9999	999	22.6	999	99	99
2016	1	8	4	51	999	99	99	1.87	10.53	8.64	67	9999	999	22.7	999	99	99
2016	1	8	5	21	999	99	99	1.84	12.5	8.82	66	9999	999	22.7	999	99	99
2016	1	8	5	51	999	99	99	2.03	11.11	9	74	9999	999	22.7	999	99	99
2016	1	8	6	51	999	99	99	2.12	11.11	9.14	73	9999	999	22.7	999	99	99
2016	1	8	7	21	999	99	99	2.17	11.11	9.5	71	9999	999	22.7	999	99	99
2016	1	8	7	51	999	99	99	2.18	11.11	9.37	69	9999	999	22.6	999	99	99
2016	1	8	8	51	999	99	99	1.89	10.53	9.13	62	9999	999	22.6	999	99	99
2016	1	8	9	21	999	99	99	1.93	11.76	8.79	66	9999	999	22.6	999	99	99
2016	1	8	10	21	999	99	99	1.85	11.76	8.72	70	9999	999	22.6	999	99	99
2016	1	8	10	51	999	99	99	2.01	11.76	9.13	67	9999	999	22.6	999	99	99
2016	1	8	11	21	999	99	99	1.92	11.76	8.96	60	9999	999	22.6	999	99	99
2016	1	8	11	51	999	99	99	2.2	11.11	9.46	69	9999	999	22.6	999	99	99
2016	1	8	12	51	999	99	99	2.17	12.5	9.1	71	9999	999	22.6	999	99	99
2016	1	8	13	21	999	99	99	1.77	11.76	8.44	64	9999	999	22.6	999	99	99
2016	1	8	14	21	999	99	99	1.89	11.76	9.1	67	9999	999	22.6	999	99	99
2016	1	8	14	51	999	99	99	1.8	11.11	8.63	57	9999	999	22.6	999	99	99
2016	1	8	15	21	999	99	99	1.97	11.11	9.17	66	9999	999	22.6	999	99	99
2016	1	8	15	51	999	99	99	1.73	10.53	8.46	70	9999	999	22.6	999	99	99
2016	1	8	16	21	999	99	99	1.93	11.11	8.96	71	9999	999	22.6	999	99	99
2016	1	8	16	51	999	99	99	1.81	11.76	8.86	69	9999	999	22.7	999	99	99
2016	1	8	17	21	999	99	99	1.75	11.11	8.83	71	9999	999	22.7	999	99	99
2016	1	8	18	21	999	99	99	1.77	11.76	8.86	62	9999	999	22.8	999	99	99
2016	1	8	18	51	999	99	99	1.8	11.76	8.91	56	9999	999	22.9	999	99	99
2016	1	8	19	21	999	99	99	1.57	11.11	8.38	70	9999	999	22.8	999	99	99
2016	1	8	19	51	999	99	99	1.68	12.5	8.83	60	9999	999	22.8	999	99	99
2016	1	8	20	51	999	99	99	1.55	11.11	8.74	63	9999	999	22.9	999	99	99
2016	1	8	21	21	999	99	99	1.81	10.53	8.96	59	9999	999	22.9	999	99	99
2016	1	8	22	21	999	99	99	1.74	11.76	8.92	56	9999	999	22.9	999	99	99
2016	1	8	22	51	999	99	99	1.75	11.76	9.06	57	9999	999	22.8	999	99	99
2016	1	8	23	21	999	99	99	1.73	11.11	8.81	57	9999	999	22.8	999	99	99
