"","gene_id","GO.ID"
"89","LOC113664263","GO:0005515"
"90","LOC113664265","GO:0005515"
"91","LOC113664267","GO:0005515;GO:0035556;GO:0005515;GO:0035556"
"92","LOC113664270","GO:0005515"
"93","LOC113664272","GO:0003824;GO:0006520,GO:0016829;GO:0006520,GO:0016829;GO:0003824"
"94","LOC113664273","GO:0001522,GO:0003723,GO:0009451,GO:0009982;GO:0003723,GO:0009982;GO:0001522,GO:0003723,GO:0009451,GO:0009982;GO:0003723,GO:0009982"
"95","LOC113664274","GO:0008080"
"96","LOC113664275","GO:0005096;GO:0005096,GO:0043547,GO:1902936;GO:0005096;GO:0005096,GO:0043547,GO:1902936"
"97","LOC113664279","GO:0003824;GO:0016831,GO:0019752,GO:0030170;GO:0003824;GO:0016831,GO:0019752,GO:0030170"
"98","LOC113664280","GO:0006401,GO:0032299"
"99","LOC113664282","GO:0004449,GO:0006099,GO:0055114;GO:0016616,GO:0055114;GO:0000287,GO:0016616,GO:0051287,GO:0055114;GO:0016616,GO:0055114;GO:0000287,GO:0016616,GO:0051287,GO:0055114;GO:0004449,GO:0006099,GO:0055114"
"100","LOC113664284","GO:0005525,GO:0007165,GO:0016020;GO:0003924,GO:0005525;GO:0005525;GO:0005525,GO:0007165,GO:0016020;GO:0005525;GO:0003924,GO:0005525"
"101","LOC113664287","GO:0030246"
"102","LOC113664289","GO:0000166;GO:0005524;GO:0005737;GO:0005856;NA"
"103","LOC113664290","GO:0003723;GO:0019843;GO:0003735,GO:0006412,GO:0015935;GO:0003723;GO:0019843;GO:0003735,GO:0006412,GO:0015935"
"104","LOC113664294","GO:0035091;GO:0004672,GO:0005524,GO:0006468;GO:0004672,GO:0005524,GO:0006468;GO:0035091"
"105","LOC113664295","GO:0003824,GO:0005975"
"106","LOC113664296","GO:0004096,GO:0020037,GO:0055114;GO:0005509,GO:0016020;GO:0005515;GO:0005509,GO:0016020;GO:0005515;GO:0004096,GO:0020037,GO:0055114"
"107","LOC113664297","GO:0005509,GO:0016020;GO:0005515;GO:0005515;GO:0005509,GO:0016020"
"108","LOC113664299","GO:0006352,GO:0070897;GO:0017025;GO:0006352,GO:0070897;GO:0017025"
"109","LOC113664300","GO:0005515"
"110","LOC113664306","GO:0005515"
"111","LOC113664307","GO:0005515"
"112","LOC113664316","GO:0004930,GO:0007186,GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021"
"113","LOC113664318","GO:0003677,GO:0006310,GO:0015074"
"114","LOC113664319","GO:0004672,GO:0005524,GO:0006468;GO:0004672,GO:0006468;GO:0004672,GO:0006468;GO:0004672,GO:0005524,GO:0006468"
"115","LOC113664324","GO:0016624;GO:0004739,GO:0006086,GO:0043231;GO:0016624;GO:0004739,GO:0006086,GO:0043231"
"116","LOC113664325","GO:0006886,GO:0017137"
"117","LOC113664327","GO:0005515"
"118","LOC113664328","GO:0005524"
"119","LOC113664329","GO:0005216,GO:0006811,GO:0016020,GO:0055085;GO:0016787;GO:0005216,GO:0006811,GO:0016020,GO:0055085;GO:0016787"
"120","LOC113664330","GO:0035556;GO:0009055,GO:0015035;GO:0035556;GO:0009055,GO:0015035"
"121","LOC113664331","GO:0005525;GO:0003924;GO:0005525;GO:0003924"
"122","LOC113664332","GO:0016209,GO:0016491,GO:0055114"
"123","LOC113664335","GO:0005452,GO:0006820,GO:0016020;GO:0006820,GO:0016021;GO:0006820,GO:0008509,GO:0016021;GO:0005452,GO:0006820,GO:0016020;GO:0006820,GO:0016021;GO:0006820,GO:0008509,GO:0016021"
"124","LOC113664336","GO:0006820,GO:0008509,GO:0016021;GO:0006820,GO:0016021;GO:0005452,GO:0006820,GO:0016020;GO:0005452,GO:0006820,GO:0016020;GO:0006820,GO:0016021;GO:0006820,GO:0008509,GO:0016021"
"125","LOC113664337","GO:0005576,GO:0006869,GO:0008289,GO:0042157"
"126","LOC113664338","GO:0008083"
"127","LOC113664340","GO:0003676"
"128","LOC113664341","GO:0004930,GO:0007186,GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021"
"129","LOC113664342","GO:0004930,GO:0007186,GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021"
"130","LOC113664343","GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021"
"131","LOC113664344","GO:0004930,GO:0007186,GO:0016021;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"132","LOC113664345","GO:0009058,GO:0016779"
"133","LOC113664346","GO:0008146,GO:0016021;GO:0005509;GO:0008146,GO:0016021;GO:0005509"
"134","LOC113664347","GO:0005515"
"135","LOC113664348","GO:0008146,GO:0016021;GO:0005509;GO:0005509;GO:0008146,GO:0016021"
"136","LOC113664349","GO:0003700,GO:0006355;GO:0003677,GO:0003700,GO:0006355;GO:0003700,GO:0006355;GO:0003677,GO:0003700,GO:0006355"
"137","LOC113664350","GO:0004386"
"138","LOC113664351","GO:0003676"
"139","LOC113664352","GO:0003676"
"140","LOC113664353","GO:0003676,GO:0005524;GO:0004386;GO:0003676,GO:0005524;GO:0004386"
"141","LOC113664354","GO:0006508,GO:0008236;GO:0004252,GO:0006508;GO:0006508,GO:0008236;GO:0004252,GO:0006508"
"142","LOC113664358","GO:0008017"
"143","LOC113664360","GO:0003779"
"144","LOC113664362","GO:0004930,GO:0007186,GO:0016021;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"145","LOC113664363","GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021"
"146","LOC113664364","GO:0016787"
"147","LOC113664365","GO:0032040"
"148","LOC113664366","GO:0005783,GO:0016021"
"149","LOC113664367","GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"150","LOC113664372","GO:0004930,GO:0007186,GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021"
"151","LOC113664373","GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"152","LOC113664374","GO:0003824"
"153","LOC113664376","GO:0016153"
"154","LOC113664377","GO:0004930,GO:0007186,GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021"
"155","LOC113664378","GO:0006520,GO:0030170"
"156","LOC113664379","GO:0004930,GO:0007186,GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021"
"157","LOC113664386","GO:0000166;GO:0000166,GO:0004828,GO:0005524,GO:0006434;GO:0000166,GO:0004812,GO:0005524,GO:0006418;GO:0000166,GO:0004812,GO:0005524,GO:0006418;GO:0000166;GO:0000166,GO:0004828,GO:0005524,GO:0006434"
"158","LOC113664389","GO:0004930,GO:0007186,GO:0016021;GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"159","LOC113664391","GO:0046872;GO:0003676;GO:0046872;GO:0003676"
"160","LOC113664396","GO:0003676;GO:0003950;GO:0003950;GO:0003676"
"161","LOC113664400","GO:0046872;NA"
"162","LOC113664401","GO:0003700,GO:0006355"
"163","LOC113664403","GO:0003779"
"164","LOC113664405","GO:0005515"
"165","LOC113664406","GO:0003777,GO:0005524,GO:0007018;GO:0003777,GO:0005524,GO:0007018,GO:0008017;GO:0005515;GO:0035091;GO:0003777,GO:0005524,GO:0007018,GO:0008017;GO:0005515;GO:0035091;GO:0003777,GO:0005524,GO:0007018"
"166","LOC113664408","GO:0003755"
"167","LOC113664409","GO:0006470,GO:0008138;GO:0008138,GO:0016311;GO:0016311,GO:0016791;GO:0016311,GO:0016791;GO:0006470,GO:0008138;GO:0008138,GO:0016311"
"168","LOC113664411","GO:0031419;GO:0008270,GO:0008705,GO:0009086,GO:0031419;GO:0042558;GO:0044237;GO:0031419,GO:0046872;GO:0008705,GO:0009086;GO:0044237;GO:0031419,GO:0046872;GO:0008270,GO:0008705,GO:0009086,GO:0031419;GO:0008705,GO:0009086;GO:0031419;GO:0042558"
"169","LOC113664412","GO:0000209,GO:0008592,GO:0061630"
"170","LOC113664413","GO:0007154,GO:0016021"
"171","LOC113664414","GO:0050660;GO:0071949;GO:0009055,GO:0051536;GO:0005506,GO:0016491,GO:0055114;GO:0004854,GO:0004855,GO:0050660,GO:0055114;GO:0016491,GO:0055114;GO:0016491,GO:0046872,GO:0055114;GO:0051537;GO:0030151;GO:0043546,GO:0055114;GO:0050660;GO:0016491,GO:0055114;GO:0071949;GO:0009055,GO:0051536;GO:0016491,GO:0046872,GO:0055114;GO:0004854,GO:0004855,GO:0050660,GO:0055114;GO:0005506,GO:0016491,GO:0055114;GO:0043546,GO:0055114;GO:0030151;GO:0051537"
"172","LOC113664416","GO:0005515"
"173","LOC113664418","GO:0005509"
"174","LOC113664419","GO:0005509"
"175","LOC113664421","GO:0005515"
"176","LOC113664422","GO:0005515"
"177","LOC113664423","GO:0003676"
"178","LOC113664425","GO:0005515"
"179","LOC113664428","GO:0005515"
"180","LOC113664429","GO:0005515"
"181","LOC113664430","GO:0005515"
"182","LOC113664433","GO:0005515"
"183","LOC113664434","GO:0046872;GO:0004672,GO:0005524,GO:0006468;GO:0000289,GO:0003723,GO:0006397,GO:0031251;GO:0004672,GO:0005524,GO:0006468;GO:0046872;GO:0000289,GO:0003723,GO:0006397,GO:0031251"
"184","LOC113664435","GO:0005515"
"185","LOC113664436","GO:0005515"
"186","LOC113664437","GO:0005515;GO:0008270;GO:0005515;GO:0008270"
"187","LOC113664438","GO:0005515"
"188","LOC113664439","GO:0005515"
"189","LOC113664446","GO:0006281;GO:0003684,GO:0006281;GO:0003684,GO:0006281;GO:0006281"
"190","LOC113664447","GO:0005267"
"191","LOC113664448","GO:0005515;GO:0046872;GO:0008270;GO:0046872;GO:0005515;GO:0008270"
"192","LOC113664449","GO:0008270;GO:0005515;GO:0008270;GO:0005515"
"193","LOC113664450","GO:0005515;GO:0008270;GO:0005515;GO:0008270"
"194","LOC113664451","GO:0005515"
"195","LOC113664452","GO:0005634,GO:0006397;GO:0006396;GO:0005515;GO:0005634,GO:0006397;GO:0006396;GO:0005515"
"196","LOC113664453","GO:0006396;GO:0005515;GO:0006396;GO:0005515"
"197","LOC113664454","GO:0006777,GO:0019008,GO:0051539;GO:0003824,GO:0046872,GO:0051539;GO:0003824;GO:0003824,GO:0051536;GO:0006777,GO:0046872;GO:0006777,GO:0046872;GO:0003824,GO:0051536;GO:0003824,GO:0046872,GO:0051539;GO:0006777,GO:0019008,GO:0051539;GO:0003824"
"198","LOC113664455","GO:0004930,GO:0016020"
"199","LOC113664456","GO:0004672,GO:0006468;GO:0004672,GO:0005524,GO:0006468;GO:0004672,GO:0006468;GO:0004672,GO:0005524,GO:0006468"
"200","LOC113664458","GO:0004930,GO:0007186,GO:0016021;GO:0016021;GO:0004983,GO:0007186,GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0004983,GO:0007186,GO:0016021"
"201","LOC113664459","GO:0003779,GO:0007010;GO:0051015;GO:0051015;GO:0003779,GO:0007010"
"202","LOC113664460","GO:0005515"
"203","LOC113664462","GO:0000166,GO:0004827,GO:0005524,GO:0005737,GO:0006433;GO:0000166,GO:0004812,GO:0005524,GO:0006418;GO:0004812,GO:0005524,GO:0043039;GO:0006412;GO:0004827,GO:0005524,GO:0005737,GO:0006433;GO:0000166,GO:0004812,GO:0005524,GO:0043039;GO:0004812,GO:0005524,GO:0006418;GO:0000166,GO:0004818,GO:0005524,GO:0005737,GO:0006424;GO:0000166,GO:0004812,GO:0005524,GO:0005737,GO:0006418;GO:0000166,GO:0004812,GO:0005524,GO:0043039;GO:0004812,GO:0005524,GO:0006418;GO:0000166,GO:0004818,GO:0005524,GO:0005737,GO:0006424;GO:0004827,GO:0005524,GO:0005737,GO:0006433;GO:0000166,GO:0004827,GO:0005524,GO:0005737,GO:0006433;GO:0006412;GO:0000166,GO:0004812,GO:0005524,GO:0006418;GO:0000166,GO:0004812,GO:0005524,GO:0005737,GO:0006418;GO:0004812,GO:0005524,GO:0043039"
"204","LOC113664463","GO:0005515"
"205","LOC113664468","GO:0004672,GO:0005524,GO:0006468;GO:0004672,GO:0006468;GO:0005044,GO:0016020;GO:0004713,GO:0006468;GO:0016020;GO:0005524;GO:0016020;GO:0005044,GO:0016020;GO:0004672,GO:0006468;GO:0004672,GO:0005524,GO:0006468;GO:0004713,GO:0006468;GO:0005524"
"206","LOC113664473","GO:0004672,GO:0006468;GO:0004713,GO:0006468;GO:0004672,GO:0005524,GO:0006468;GO:0004672,GO:0006468;GO:0004713,GO:0006468;GO:0004672,GO:0005524,GO:0006468"
"207","LOC113664475","GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021"
"208","LOC113664476","GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021"
"209","LOC113664478","GO:0000049,GO:0002098,GO:0034227"
"210","LOC113664479","GO:0003676;GO:0003950;GO:0003950;GO:0003676"
"211","LOC113664480","GO:0022857,GO:0055085;GO:0016021,GO:0022857,GO:0055085;GO:0022857;GO:0022857,GO:0055085;GO:0016021,GO:0022857,GO:0055085;GO:0022857"
"212","LOC113664482","GO:0003677;GO:0046982;GO:0000786,GO:0003677;GO:0000786,GO:0003677;GO:0046982;GO:0003677"
"213","LOC113664483","GO:0000786,GO:0003677;GO:0003677;GO:0046982;GO:0003677;GO:0000786,GO:0003677;GO:0046982"
"214","LOC113664484","GO:0005815"
"215","LOC113664485","GO:0006812,GO:0008324,GO:0016021,GO:0055085"
"216","LOC113664488","GO:0005515"
"217","LOC113664489","GO:0005515;GO:0007165;GO:0005515;GO:0007165"
"218","LOC113664491","GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021"
"219","LOC113664492","GO:0004672,GO:0005524,GO:0006468;GO:0005524;GO:0004672,GO:0006468;GO:0004672,GO:0005524,GO:0006468;GO:0004672,GO:0006468;GO:0005524"
"220","LOC113664497","GO:0003700,GO:0006355"
"221","LOC113664498","GO:0006486"
"222","LOC113664504","GO:0004222,GO:0008270;GO:0004222,GO:0006508;GO:0008237;GO:0004222,GO:0008270;GO:0008237;GO:0004222,GO:0006508"
"223","LOC113664506","GO:0004930,GO:0007186,GO:0016021;GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021"
"224","LOC113664508","GO:0005515"
"225","LOC113664509","GO:0005515"
"226","LOC113664510","GO:0003677,GO:0008270"
"227","LOC113664511","GO:0003677;GO:0000981,GO:0006355;GO:0000981,GO:0006355;GO:0003677"
"228","LOC113664513","GO:0016491,GO:0055114;GO:0055114;GO:0003857,GO:0006631,GO:0016491,GO:0055114;GO:0055114;GO:0003857,GO:0006631,GO:0016491,GO:0055114;GO:0016491,GO:0055114"
"229","LOC113664514","GO:0055114;GO:0016491;GO:0055114;GO:0016491"
"230","LOC113664515","GO:0005515"
"231","LOC113664516","GO:0005216,GO:0006811,GO:0016020,GO:0055085;GO:0005515;GO:0005515;GO:0005216,GO:0006811,GO:0016020,GO:0055085"
"232","LOC113664517","GO:0005515"
"233","LOC113664520","GO:0016021,GO:0055085"
"234","LOC113664522","GO:0004518,GO:0006281;GO:0003677,GO:0004519,GO:0006281;GO:0004518,GO:0006281;GO:0003677,GO:0004519,GO:0006281"
"235","LOC113664523","GO:0004672,GO:0005524,GO:0006468;GO:0004672,GO:0006468;GO:0004713,GO:0006468;GO:0004672,GO:0006468;GO:0004713,GO:0006468;GO:0004672,GO:0005524,GO:0006468"
"236","LOC113664526","GO:0003676"
"237","LOC113664527","GO:0005524,GO:0016887;GO:0005524;GO:0005524,GO:0016887;GO:0005524"
"238","LOC113664528","GO:0005515"
"239","LOC113664529","GO:0016021;GO:0055085;GO:0006816;GO:0015297;GO:0016021"
"240","LOC113664530","GO:0003676"
"241","LOC113664533","GO:0030246;GO:0008237;GO:0004222,GO:0006508;GO:0006508,GO:0008237,GO:0008270;GO:0004222,GO:0006508;GO:0008237;GO:0030246;GO:0006508,GO:0008237,GO:0008270"
"242","LOC113664538","GO:0006886,GO:0016192,GO:0030117;GO:0015031,GO:0030124;GO:0015031,GO:0030124;GO:0006886,GO:0016192,GO:0030117"
"243","LOC113664541","GO:0006836,GO:0019905"
"244","LOC113664543","GO:0007155,GO:0051015;GO:0001726,GO:0005200,GO:0005925;GO:0005856;GO:0003779;GO:0007155,GO:0051015;GO:0003779;GO:0005856;GO:0001726,GO:0005200,GO:0005925"
"245","LOC113664544","GO:0005515"
"246","LOC113664546","GO:0005515"
"247","LOC113664548","GO:0005509"
"248","LOC113664550","GO:0004930,GO:0007186,GO:0016021"
"249","LOC113664551","GO:0006811,GO:0016021;GO:0005230,GO:0006811,GO:0016021;GO:0004888,GO:0005216,GO:0016021,GO:0034220;GO:0005216,GO:0006811,GO:0016021,GO:0022848,GO:0045211;GO:0006811,GO:0016021;GO:0004888,GO:0005216,GO:0016021,GO:0034220;GO:0005216,GO:0006811,GO:0016021,GO:0022848,GO:0045211;GO:0005230,GO:0006811,GO:0016021"
"250","LOC113664554","GO:0005515;GO:0005515,GO:0007165;GO:0005515;GO:0005515,GO:0007165"
"251","LOC113664555","GO:0004672,GO:0005524,GO:0006468;GO:0004713,GO:0006468;GO:0004672,GO:0006468;GO:0004672,GO:0006468;GO:0004713,GO:0006468;GO:0004672,GO:0005524,GO:0006468"
"252","LOC113664558","GO:0006508,GO:0008237,GO:0008270;GO:0004222,GO:0006508;GO:0008237;GO:0008237;GO:0004222,GO:0006508;GO:0006508,GO:0008237,GO:0008270"
"253","LOC113664560","GO:0005515"
"254","LOC113664561","GO:0000287,GO:0005524,GO:0015914,GO:0016021,GO:0140326;GO:0016021;GO:0000166;GO:0016021;GO:0000287,GO:0005524,GO:0015914,GO:0016021,GO:0140326;GO:0000166"
"255","LOC113664562","GO:0000981,GO:0006355;GO:0003677;GO:0003677,GO:0006355;GO:0003677,GO:0006355;GO:0003677;GO:0000981,GO:0006355"
"256","LOC113664564","GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0004930,GO:0007186,GO:0016021;GO:0016021"
"257","LOC113664567","GO:0004536,GO:0006308"
"258","LOC113664570","GO:0016020"
"259","LOC113664571","GO:0005524,GO:0016887;GO:0016787;GO:0005524,GO:0016887;GO:0016787"
"260","LOC113664572","GO:0003676"
"261","LOC113664576","GO:0005515"
"262","LOC113664577","GO:0005230,GO:0006811,GO:0016021;GO:0004888,GO:0005216,GO:0016021,GO:0034220;GO:0006811,GO:0016021;GO:0005216,GO:0006811,GO:0016021,GO:0022848,GO:0045211;GO:0004888,GO:0005216,GO:0016021,GO:0034220;GO:0005230,GO:0006811,GO:0016021;GO:0006811,GO:0016021;GO:0005216,GO:0006811,GO:0016021,GO:0022848,GO:0045211"
"263","LOC113664579","GO:0005216,GO:0006811,GO:0016021,GO:0022848,GO:0045211;GO:0004888,GO:0005216,GO:0016021,GO:0034220;GO:0005230,GO:0006811,GO:0016021;GO:0006811,GO:0016021;GO:0005230,GO:0006811,GO:0016021;GO:0006811,GO:0016021;GO:0004888,GO:0005216,GO:0016021,GO:0034220;GO:0005216,GO:0006811,GO:0016021,GO:0022848,GO:0045211"
"264","LOC113664580","GO:0004888,GO:0005216,GO:0016021,GO:0034220;GO:0005230,GO:0006811,GO:0016021;GO:0005216,GO:0006811,GO:0016021,GO:0022848,GO:0045211;GO:0006811,GO:0016021;GO:0006811,GO:0016021;GO:0005230,GO:0006811,GO:0016021;GO:0005216,GO:0006811,GO:0016021,GO:0022848,GO:0045211;GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"265","LOC113664582","GO:0005515;GO:0001822,GO:0016021;GO:0005515;GO:0001822,GO:0016021"
"266","LOC113664584","GO:0005524;GO:0005524;GO:0005634"
"267","LOC113664585","GO:0005201"
"268","LOC113664586","GO:0005515"
"269","LOC113664587","GO:0005524"
"270","LOC113664591","GO:0005201"
"271","LOC113664593","GO:0005515"
