"","gene_id","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare","X1_2","X2_2","X4_2","X11_2","X28_2","X35_2","X36_2","X38_2","X39_2","X41_2","X42_2","X47_2","length"
"30","LOC113668014","GO:0008113",0.0234730838855008,1,1,1,"peptide-methionine (S)-S-oxide reductase activity","MF",721.83965202877,1.1727609713625,0.333208490737631,3.51960110249993,0.000432196277609157,0.0194291872070662,"CvsHigh",499,111,1568,2024,389,550,459,401,1404,1581,894,627,2821
"31","LOC113668931","GO:0008299",0.017945819997958,0.999011220581532,2,9,"isoprenoid biosynthetic process","BP",192.136328980654,0.815822482203799,0.161704587514936,5.04514123403238,4.53186489241936e-07,5.97071152614189e-05,"CvsHigh",139,57,399,403,114,169,120,153,538,456,163,118,6307
"32","LOC113668931","GO:0008299",0.017945819997958,0.999011220581532,2,9,"isoprenoid biosynthetic process","BP",192.136328980654,0.617687554967343,0.160110821690012,3.85787511704387,0.00011437705878521,0.00812135772276935,"CvsMid",139,57,399,403,114,169,120,153,538,456,163,118,6307
"33","LOC113668931","GO:0004421",0.0236206543160192,1,1,1,"hydroxymethylglutaryl-CoA synthase activity","MF",192.136328980654,0.815822482203799,0.161704587514936,5.04514123403238,4.53186489241936e-07,5.97071152614189e-05,"CvsHigh",139,57,399,403,114,169,120,153,538,456,163,118,6307
"34","LOC113668931","GO:0004421",0.0236206543160192,1,1,1,"hydroxymethylglutaryl-CoA synthase activity","MF",192.136328980654,0.617687554967343,0.160110821690012,3.85787511704387,0.00011437705878521,0.00812135772276935,"CvsMid",139,57,399,403,114,169,120,153,538,456,163,118,6307
"35","LOC113669355","GO:0003950",0.0121670437917324,0.998074385709742,4,37,"NAD+ ADP-ribosyltransferase activity","MF",96.3128318785193,-1.52269684093543,0.341792606808388,-4.45503153258394,8.38808653420923e-06,0.00078461549046718,"CvsHigh",94,83,63,69,137,85,69,118,92,47,110,76,3732
"36","LOC113669355","GO:0003950",0.0121670437917324,0.998074385709742,4,37,"NAD+ ADP-ribosyltransferase activity","MF",96.3128318785193,-1.76428136937238,0.340462006063095,-5.18202130620538,2.1949413462466e-07,3.70623876586956e-05,"CvsMid",94,83,63,69,137,85,69,118,92,47,110,76,3732
"37","LOC113669444","GO:0003950",0.0121670437917324,0.998074385709742,4,37,"NAD+ ADP-ribosyltransferase activity","MF",193.174234814624,-1.27050406838166,0.310935478792714,-4.08606979594195,4.38741848553401e-05,0.0037498886636237,"CvsMid",179,147,228,121,250,161,159,229,224,148,235,130,9628
"38","LOC113669444","GO:0003950",0.0121670437917324,0.998074385709742,4,37,"NAD+ ADP-ribosyltransferase activity","MF",193.174234814624,-1.0720495755922,0.311577175867367,-3.44071921381221,0.000580170257596407,0.0239792160796414,"CvsHigh",179,147,228,121,250,161,159,229,224,148,235,130,9628
"39","LOC113669449","GO:0003950",0.0121670437917324,0.998074385709742,4,37,"NAD+ ADP-ribosyltransferase activity","MF",60.9979866369283,-2.14715237327372,0.636211670468267,-3.37490252527647,0.000738418401942859,0.0363848441042734,"CvsMid",60,72,49,9,67,21,27,76,29,59,145,35,10000
"40","LOC113669646","GO:0016755",0.0230452907991091,1,1,1,"transferase activity, transferring amino-acyl groups","MF",33.4968308536427,-2.58051815945058,0.778467741148007,-3.31486845639241,0.000916862591138342,0.0427437018077491,"CvsMid",41,10,33,5,49,81,8,11,23,7,18,65,1086
"41","LOC113670163","GO:0015377",0.0478188577994163,0.999415314945379,1,2,"cation:chloride symporter activity","MF",338.75254341186,0.780259740854195,0.238420708316255,3.27261732575348,0.00106556637706442,0.0371633049290529,"CvsHigh",278,116,662,402,305,254,154,223,709,938,373,296,9009
"42","LOC113670426","GO:0004713",0.00345864469245366,0.999139230254677,8,101,"protein tyrosine kinase activity","MF",59.6797564930728,-3.23940369890664,0.875531908121272,-3.69992648909598,0.000215661927412055,0.0135729774861241,"CvsMid",109,0,8,14,28,88,47,140,7,43,110,65,16071
"43","LOC113670426","GO:0004713",0.00345864469245366,0.999139230254677,8,101,"protein tyrosine kinase activity","MF",59.6797564930728,-2.84174820036268,0.876831420339106,-3.24092879708127,0.00119140938608374,0.0402347667310132,"CvsHigh",109,0,8,14,28,88,47,140,7,43,110,65,16071
"44","LOC113672399","GO:0019343",0.0475188316528492,0.999422718813608,1,2,"cysteine biosynthetic process via cystathionine","BP",39.7914511828995,-1.44823137629141,0.268885415834233,-5.38605402527386,7.20213228013238e-08,1.3475773452799e-05,"CvsMid",44,17,35,30,36,57,35,40,41,33,44,47,4547
"45","LOC113672399","GO:0019343",0.0475188316528492,0.999422718813608,1,2,"cysteine biosynthetic process via cystathionine","BP",39.7914511828995,-1.13080027389517,0.273802827297435,-4.12998026739428,3.62794371839791e-05,0.00243609735778959,"CvsHigh",44,17,35,30,36,57,35,40,41,33,44,47,4547
"46","LOC113672399","GO:0006535",0.0475188316528492,0.999422718813608,1,2,"cysteine biosynthetic process from serine","BP",39.7914511828995,-1.44823137629141,0.268885415834233,-5.38605402527386,7.20213228013238e-08,1.3475773452799e-05,"CvsMid",44,17,35,30,36,57,35,40,41,33,44,47,4547
"47","LOC113672399","GO:0006535",0.0475188316528492,0.999422718813608,1,2,"cysteine biosynthetic process from serine","BP",39.7914511828995,-1.13080027389517,0.273802827297435,-4.12998026739428,3.62794371839791e-05,0.00243609735778959,"CvsHigh",44,17,35,30,36,57,35,40,41,33,44,47,4547
"48","LOC113672399","GO:0004122",0.0475188316528492,0.999422718813608,1,2,"cystathionine beta-synthase activity","MF",39.7914511828995,-1.44823137629141,0.268885415834233,-5.38605402527386,7.20213228013238e-08,1.3475773452799e-05,"CvsMid",44,17,35,30,36,57,35,40,41,33,44,47,4547
"49","LOC113672399","GO:0004122",0.0475188316528492,0.999422718813608,1,2,"cystathionine beta-synthase activity","MF",39.7914511828995,-1.13080027389517,0.273802827297435,-4.12998026739428,3.62794371839791e-05,0.00243609735778959,"CvsHigh",44,17,35,30,36,57,35,40,41,33,44,47,4547
"50","LOC113672624","GO:0048869",0.0237319623857667,1,1,1,"cellular developmental process","BP",57.1602872566003,-1.61524523243565,0.427643576993961,-3.77708287773129,0.000158675942208643,0.00822856590195085,"CvsHigh",88,46,51,14,46,76,62,62,78,32,59,31,9270
"51","LOC113672624","GO:0048869",0.0237319623857667,1,1,1,"cellular developmental process","BP",57.1602872566003,-1.49421733190997,0.428554066425279,-3.48664835775277,0.000489114011701249,0.025860062358947,"CvsMid",88,46,51,14,46,76,62,62,78,32,59,31,9270
"52","LOC113672798","GO:0007154",0.000509546274168961,0.999970416915403,4,15,"cell communication","BP",258.074142599471,-1.15202165396591,0.330092134600031,-3.49000031570519,0.0004830199765164,0.0207055560211953,"CvsHigh",249,148,218,334,136,292,501,276,223,341,176,201,6812
"53","LOC113673097","GO:0004713",0.00345864469245366,0.999139230254677,8,101,"protein tyrosine kinase activity","MF",175.963400261807,-1.40960511004806,0.354281438771408,-3.97877211670006,6.92720967140454e-05,0.00413423039268393,"CvsHigh",165,75,84,193,103,214,335,238,230,144,165,142,27532
"54","LOC113673162","GO:0004713",0.00345864469245366,0.999139230254677,8,101,"protein tyrosine kinase activity","MF",57.3023849016028,-3.37091521879494,0.481110278955112,-7.00653335887144,2.44295335281471e-12,1.05703537884602e-09,"CvsHigh",75,83,21,12,47,56,88,72,9,24,28,39,12191
"55","LOC113673162","GO:0004713",0.00345864469245366,0.999139230254677,8,101,"protein tyrosine kinase activity","MF",57.3023849016028,-2.67813496349877,0.485416961514238,-5.51718455643667,3.44473629175181e-08,6.91243749211529e-06,"CvsMid",75,83,21,12,47,56,88,72,9,24,28,39,12191
"56","LOC113673934","GO:0008289",0.0409027207786445,0.993038645777263,3,32,"lipid binding","MF",301.892250548677,1.59944818656068,0.40769840627945,3.92311611212029,8.74109973878389e-05,0.00506443913341135,"CvsHigh",174,61,993,800,197,163,177,161,765,845,390,49,7205
"57","LOC113673942","GO:0019781",0.0471274068320963,0.999432305505108,1,2,"NEDD8 activating enzyme activity","MF",121.825884930526,3.8139611933623,0.944201081968218,4.0393527037821,5.35989151037685e-05,0.00440773526417776,"CvsMid",14,80,265,361,8,0,165,26,570,583,11,21,9233
"58","LOC113673942","GO:0045116",0.0471274068320963,0.999432305505108,1,2,"protein neddylation","BP",121.825884930526,3.8139611933623,0.944201081968218,4.0393527037821,5.35989151037685e-05,0.00440773526417776,"CvsMid",14,80,265,361,8,0,165,26,570,583,11,21,9233
"59","LOC113674379","GO:0006099",0.0374314591008225,0.996743357175023,2,13,"tricarboxylic acid cycle","BP",1680.72627367413,1.02575838437167,0.264598567688585,3.87665886982017,0.000105900671225297,0.00596057192595714,"CvsHigh",1130,721,3935,5019,1102,1128,1069,745,3437,3355,1551,1080,8541
"60","LOC113674953","GO:0015934",0.0137822632382309,0.999357431981266,2,8,"large ribosomal subunit","CC",4901.67879017141,1.54869702145482,0.473215480970311,3.27270996772818,0.00106521721276379,0.0481993383265604,"CvsMid",1821,3155,11928,16941,1464,2042,5013,1696,12722,12421,1838,3051,2482
"61","LOC113675081","GO:0090730",0.0233770076472829,1,1,1,"Las1 complex","CC",75.237795233792,0.834162047636427,0.222790447759669,3.7441553532684,0.000181001640120936,0.0118774820337179,"CvsMid",48,27,147,210,39,57,61,49,181,196,69,36,2320
"62","LOC113675081","GO:0090730",0.0233770076472829,1,1,1,"Las1 complex","CC",75.237795233792,0.875334891346955,0.223003113855893,3.92521376142131,8.66527543557796e-05,0.00506242209624525,"CvsHigh",48,27,147,210,39,57,61,49,181,196,69,36,2320
"63","LOC113676193","GO:0030117",0.04510502683411,0.995614112272304,2,14,"membrane coat","CC",273.841516449479,4.52544108400174,0.743893200875664,6.0834553651985,1.17619672707924e-09,3.32359589451819e-07,"CvsHigh",41,0,2019,1323,23,44,44,33,1392,245,27,25,4696
"64","LOC113676193","GO:0030117",0.04510502683411,0.995614112272304,2,14,"membrane coat","CC",273.841516449479,4.33831378245474,0.742183828458516,5.84533590750048,5.05547068986914e-09,1.42853157493731e-06,"CvsMid",41,0,2019,1323,23,44,44,33,1392,245,27,25,4696
"65","LOC113676559","GO:0008299",0.017945819997958,0.999011220581532,2,9,"isoprenoid biosynthetic process","BP",74.469637060122,0.88847260490703,0.252191705799585,3.52300485890322,0.000426683537844426,0.019306732892137,"CvsHigh",54,38,180,192,42,60,41,43,167,172,72,30,7233
"66","LOC113676583","GO:0007154",0.000509546274168961,0.999970416915403,4,15,"cell communication","BP",4019.07086747084,-1.51916715045148,0.260047004847618,-5.84189443497602,5.16105092081507e-09,1.42919822099211e-06,"CvsMid",6066,2496,2155,2942,4562,4158,3904,4385,3773,4625,3911,2785,8280
"67","LOC113676583","GO:0007154",0.000509546274168961,0.999970416915403,4,15,"cell communication","BP",4019.07086747084,-1.24848561140912,0.260097397327779,-4.80006960560146,1.5861049388526e-06,0.000190967034637853,"CvsHigh",6066,2496,2155,2942,4562,4158,3904,4385,3773,4625,3911,2785,8280
"68","LOC113676704","GO:0004719",0.0499573993651556,0.9993611391726,1,2,"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity","MF",129.518261733919,1.22506993137963,0.334694664355024,3.660261312323,0.000251958164481727,0.0122407464751368,"CvsHigh",102,25,298,434,54,80,86,88,224,319,126,92,2185
"69","LOC113677344","GO:0008253",0.0236587900822044,1,1,1,"5'-nucleotidase activity","MF",102.528765822501,-2.19211823119427,0.549303712236053,-3.99072167612122,6.58725471576765e-05,0.00515294512963384,"CvsMid",58,38,70,54,89,67,96,93,71,76,66,292,8156
"70","LOC113677713","GO:0004713",0.00345864469245366,0.999139230254677,8,101,"protein tyrosine kinase activity","MF",143.699247840983,-1.60661102254707,0.441471369322015,-3.63921906196182,0.000273466097300468,0.0130565916662837,"CvsHigh",118,141,80,237,109,160,188,190,73,73,145,85,6018
"71","LOC113677818","GO:0051537",0.048566162092739,0.995042801680789,2,15,"2 iron, 2 sulfur cluster binding","MF",413.618702448642,0.622249304537661,0.163241310848925,3.81183722001311,0.000137937707777544,0.00731756897275047,"CvsHigh",293,187,878,848,296,359,248,282,857,884,426,258,1658
"72","LOC113678608","GO:0030148",0.0235143554754799,1,1,1,"sphingolipid biosynthetic process","BP",1176.3857048497,1.05549464547682,0.239546770604786,4.40621529904996,1.05192410665941e-05,0.000939673624568144,"CvsHigh",908,339,2826,2355,1165,1001,522,617,2746,2549,1298,626,3102
"73","LOC113678608","GO:0042284",0.0235143554754799,1,1,1,"sphingolipid delta-4 desaturase activity","MF",1176.3857048497,1.05549464547682,0.239546770604786,4.40621529904996,1.05192410665941e-05,0.000939673624568144,"CvsHigh",908,339,2826,2355,1165,1001,522,617,2746,2549,1298,626,3102
"74","LOC113679283","GO:0004713",0.00345864469245366,0.999139230254677,8,101,"protein tyrosine kinase activity","MF",122.099983225904,-1.385072596387,0.437741034473402,-3.16413698353235,0.00155543567714767,0.0478051720965662,"CvsHigh",104,112,51,172,159,146,121,119,68,119,93,87,6723
"75","LOC113679585","GO:0003950",0.0121670437917324,0.998074385709742,4,37,"NAD+ ADP-ribosyltransferase activity","MF",87.4277806384212,-3.38336589885944,0.840672183132821,-4.02459599204424,5.70732108402954e-05,0.00462126127072942,"CvsMid",169,105,6,29,161,185,8,37,30,26,27,55,19637
"76","LOC113679585","GO:0003950",0.0121670437917324,0.998074385709742,4,37,"NAD+ ADP-ribosyltransferase activity","MF",87.4277806384212,-3.09640168049075,0.841339494861751,-3.68032369739109,0.00023293806667767,0.0113966801103146,"CvsHigh",169,105,6,29,161,185,8,37,30,26,27,55,19637
"77","LOC113679798","GO:0097193",0.0235908282455793,1,1,1,"intrinsic apoptotic signaling pathway","BP",272.639639784888,1.18668103547726,0.375196711709732,3.16282365607546,0.00156246946003204,0.0478627259814239,"CvsHigh",205,45,668,745,212,239,218,108,685,590,303,89,3948
"78","LOC113680594","GO:0032422",0.0240028421936103,1,1,1,"purine-rich negative regulatory element binding","MF",950.968176373921,-2.77922539513829,0.818383311208124,-3.39599470941741,0.000683796812645035,0.0268211067078843,"CvsHigh",1190,1038,190,610,1087,1351,24,1361,270,112,1265,934,11427
"79","LOC113680594","GO:0032422",0.0240028421936103,1,1,1,"purine-rich negative regulatory element binding","MF",950.968176373921,-2.98552879020641,0.818336609458777,-3.6482894150134,0.000263992158695237,0.016102358719358,"CvsMid",1190,1038,190,610,1087,1351,24,1361,270,112,1265,934,11427
"80","LOC113682120","GO:0015934",0.0137822632382309,0.999357431981266,2,8,"large ribosomal subunit","CC",9238.70094731078,1.13998411998198,0.351847465512594,3.23999525851687,0.00119531687204011,0.0402685095140324,"CvsHigh",6228,1335,18398,22895,8532,4876,7997,4825,20289,20102,8295,8345,3376
"81","LOC113682506","GO:0051537",0.048566162092739,0.995042801680789,2,15,"2 iron, 2 sulfur cluster binding","MF",2249.55276639096,1.15674432746738,0.367707758762686,3.14582518291089,0.00165618967689106,0.0496355027407653,"CvsHigh",1496,369,5015,7008,1350,2262,1410,952,4214,4852,2491,1633,5647
"82","LOC113682506","GO:0006099",0.0374314591008225,0.996743357175023,2,13,"tricarboxylic acid cycle","BP",2249.55276639096,1.15674432746738,0.367707758762686,3.14582518291089,0.00165618967689106,0.0496355027407653,"CvsHigh",1496,369,5015,7008,1350,2262,1410,952,4214,4852,2491,1633,5647
"83","LOC113682550","GO:0006825",0.023619543313818,1,1,1,"copper ion transport","BP",474.459590202987,1.1264387964604,0.217918309497042,5.16908743950994,2.35239823361337e-07,3.50229096157104e-05,"CvsHigh",350,118,1193,1116,405,381,247,252,975,1070,462,313,5330
"84","LOC113682550","GO:0006878",0.0466717611341194,0.999443361526491,1,2,"cellular copper ion homeostasis","BP",474.459590202987,1.1264387964604,0.217918309497042,5.16908743950994,2.35239823361337e-07,3.50229096157104e-05,"CvsHigh",350,118,1193,1116,405,381,247,252,975,1070,462,313,5330
"85","LOC113682550","GO:0008535",0.023619543313818,1,1,1,"respiratory chain complex IV assembly","BP",474.459590202987,1.1264387964604,0.217918309497042,5.16908743950994,2.35239823361337e-07,3.50229096157104e-05,"CvsHigh",350,118,1193,1116,405,381,247,252,975,1070,462,313,5330
"86","LOC113682626","GO:0006515",0.0240111816138482,1,1,1,"protein quality control for misfolded or incompletely synthesized proteins","BP",178.517377480208,-2.51302697471778,0.395255152533358,-6.35798662866436,2.04415259665672e-10,6.43257655757022e-08,"CvsHigh",200,103,48,112,112,231,265,252,37,102,333,139,11480
"87","LOC113682626","GO:0006515",0.0240111816138482,1,1,1,"protein quality control for misfolded or incompletely synthesized proteins","BP",178.517377480208,-2.43261927138072,0.395435304443562,-6.15175034713651,7.6632441497128e-10,2.52631615468865e-07,"CvsMid",200,103,48,112,112,231,265,252,37,102,333,139,11480
"88","LOC113682887","GO:0008119",0.0457080750837349,0.999466378271985,1,2,"thiopurine S-methyltransferase activity","MF",152.769285902976,1.66082389287102,0.353204312085306,4.70216199532101,2.57421132962372e-06,0.000276298682712946,"CvsHigh",91,31,431,431,85,101,51,55,323,315,172,163,1656
"89","LOC113682888","GO:0008289",0.0409027207786445,0.993038645777263,3,32,"lipid binding","MF",261.069654136759,-3.61500450485738,0.908331261018431,-3.97983055301234,6.89644066524252e-05,0.00413423039268393,"CvsHigh",372,200,24,52,340,410,344,386,64,93,443,0,19574
"90","LOC113682888","GO:0008289",0.0409027207786445,0.993038645777263,3,32,"lipid binding","MF",261.069654136759,-3.38421456948076,0.90848488600089,-3.72511928555897,0.000195222884558294,0.0126311030822156,"CvsMid",372,200,24,52,340,410,344,386,64,93,443,0,19574
"91","LOC113683409","GO:0000160",0.0263132483496096,1,1,1,"phosphorelay signal transduction system","BP",438.008746853646,-2.98188510545319,0.7312921374679,-4.07755663253535,4.5511446737188e-05,0.0038659600706939,"CvsMid",367,581,111,77,490,834,310,381,7,290,334,458,23556
"92","LOC113683409","GO:0000160",0.0263132483496096,1,1,1,"phosphorelay signal transduction system","BP",438.008746853646,-3.3238565276991,0.731118387769987,-4.54626307216446,5.46067762081743e-06,0.000543946347754232,"CvsHigh",367,581,111,77,490,834,310,381,7,290,334,458,23556
"93","LOC113684236","GO:0006915",0.0156774520659154,0.999217587351877,2,8,"apoptotic process","BP",130.165561129919,-1.18418658265478,0.312040740906741,-3.79497426910897,0.000147658769071776,0.0100219770419991,"CvsMid",99,43,101,152,115,195,130,119,116,155,172,154,3398
"94","LOC113684275","GO:0018193",0.046299637703442,0.999452308328764,1,2,"peptidyl-amino acid modification","BP",46.2489115069267,-1.29699254244365,0.274448018181911,-4.72582221957956,2.29186097654118e-06,0.0002993689347282,"CvsMid",43,30,28,42,58,43,38,49,45,63,57,39,1665
"95","LOC113684275","GO:0018193",0.046299637703442,0.999452308328764,1,2,"peptidyl-amino acid modification","BP",46.2489115069267,-0.941767470486452,0.279377957781755,-3.37094407147949,0.000749110643672173,0.0288116277007914,"CvsHigh",43,30,28,42,58,43,38,49,45,63,57,39,1665
"96","LOC113685074","GO:0006915",0.0156774520659154,0.999217587351877,2,8,"apoptotic process","BP",224.131877282766,2.36287057074206,0.73659479130703,3.20782959454455,0.00133740716287872,0.0434688722469925,"CvsHigh",25,30,705,430,180,39,164,38,1145,653,360,26,8563
