"","GO.IDs","gene_id","term","ontology","over_represented_pvalue","log2FoldChange","padj","Treatment_Compare","Species","Site","GO.Term","GO.Slim.Term","Cat"
"2541","GO:0003725","Pocillopora_acuta_HIv1_PredGene_g28596.t1","double-stranded RNA binding","MF",0.031218323,-2.411021811,0.029498639,"CvsMid","P.acuta","Hawaii","double-stranded RNA binding","nucleic acid binding activity","F"
"2542","GO:0003725","Pocillopora_acuta_HIv1_PredGene_g6360.t1","double-stranded RNA binding","MF",0.031218323,-1.93572877,0.008638832,"CvsHigh","P.acuta","Hawaii","double-stranded RNA binding","nucleic acid binding activity","F"
"2552","GO:0003755","Pocillopora_acuta_HIv1_PredGene_g16674.t1","peptidyl-prolyl cis-trans isomerase activity","MF",0.044179854,-1.809857644,0.000933518,"CvsMid","P.acuta","Hawaii","peptidyl-prolyl cis-trans isomerase activity","other molecular function","F"
"2553","GO:0003755","Pocillopora_acuta_HIv1_PredGene_g29724.t1","peptidyl-prolyl cis-trans isomerase activity","MF",0.044179854,-1.164463129,0.019794542,"CvsHigh","P.acuta","Hawaii","peptidyl-prolyl cis-trans isomerase activity","other molecular function","F"
"2554","GO:0003755","Pocillopora_acuta_HIv1_PredGene_g16674.t1","peptidyl-prolyl cis-trans isomerase activity","MF",0.044179854,-1.521950461,0.011490968,"CvsHigh","P.acuta","Hawaii","peptidyl-prolyl cis-trans isomerase activity","other molecular function","F"
"2555","GO:0003755","Pocillopora_acuta_HIv1_PredGene_g16674.t2","peptidyl-prolyl cis-trans isomerase activity","MF",0.044179854,-1.809857644,0.000933518,"CvsMid","P.acuta","Hawaii","peptidyl-prolyl cis-trans isomerase activity","other molecular function","F"
"2556","GO:0003755","Pocillopora_acuta_HIv1_PredGene_g16674.t2","peptidyl-prolyl cis-trans isomerase activity","MF",0.044179854,-1.521950461,0.011490968,"CvsHigh","P.acuta","Hawaii","peptidyl-prolyl cis-trans isomerase activity","other molecular function","F"
"2557","GO:0003755","Pocillopora_acuta_HIv1_PredGene_g29724.t1","peptidyl-prolyl cis-trans isomerase activity","MF",0.044179854,-1.299534768,0.009012584,"CvsMid","P.acuta","Hawaii","peptidyl-prolyl cis-trans isomerase activity","other molecular function","F"
"2567","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g6689.t1","catalytic activity","MF",0.007486393,-1.849062048,0.003508394,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2568","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g9372.t2","catalytic activity","MF",0.007486393,3.404896947,5.99e-32,"CvsMid","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2569","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g21093.t2","catalytic activity","MF",0.007486393,2.20460527,6.09e-12,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2570","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g21093.t1","catalytic activity","MF",0.007486393,2.20460527,6.09e-12,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2571","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g27314.t1","catalytic activity","MF",0.007486393,-0.970320001,0.045481267,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2572","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g9372.t1","catalytic activity","MF",0.007486393,2.992668601,1.02e-24,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2573","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g953.t1","catalytic activity","MF",0.007486393,-0.897987593,0.032598208,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2574","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g22758.t1","catalytic activity","MF",0.007486393,1.334586829,0.007780785,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2575","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g9372.t2","catalytic activity","MF",0.007486393,2.992668601,1.02e-24,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2576","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g19464.t1","catalytic activity","MF",0.007486393,1.637312265,4.56e-05,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2577","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g21093.t1","catalytic activity","MF",0.007486393,2.463760758,4.89e-15,"CvsMid","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2578","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g10986.t1","catalytic activity","MF",0.007486393,-3.238842739,0.019133466,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2579","GO:0003824","Pocillopora_acuta_HIv1_PredGene_5516_t","catalytic activity","MF",0.007486393,-1.231848575,0.032788649,"CvsMid","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2580","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g19464.t2","catalytic activity","MF",0.007486393,1.637312265,4.56e-05,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2581","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g30033.t1","catalytic activity","MF",0.007486393,1.857212029,6.05e-05,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2582","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g20277.t1","catalytic activity","MF",0.007486393,-1.231848575,0.032788649,"CvsMid","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2583","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g9927.t1","catalytic activity","MF",0.007486393,1.660793218,0.000407255,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2584","GO:0003824","Pocillopora_acuta_HIv1_PredGene_31452_t","catalytic activity","MF",0.007486393,-1.320236411,0.009955826,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2585","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g5916.t1","catalytic activity","MF",0.007486393,-1.320236411,0.009955826,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2586","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g7769.t1","catalytic activity","MF",0.007486393,-1.923252844,0.019006519,"CvsHigh","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2587","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g21093.t2","catalytic activity","MF",0.007486393,2.463760758,4.89e-15,"CvsMid","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2588","GO:0003824","Pocillopora_acuta_HIv1_PredGene_g9372.t1","catalytic activity","MF",0.007486393,3.404896947,5.99e-32,"CvsMid","P.acuta","Hawaii","catalytic activity","other molecular function","F"
"2632","GO:0003868","Pocillopora_acuta_HIv1_PredGene_g73.t1","4-hydroxyphenylpyruvate dioxygenase activity","MF",0.024315105,1.188799994,0.001471088,"CvsHigh","P.acuta","Hawaii","4-hydroxyphenylpyruvate dioxygenase activity","other molecular function","F"
"2656","GO:0003906","Pocillopora_acuta_HIv1_PredGene_g19464.t1","DNA-(apurinic or apyrimidinic site) endonuclease activity","MF",0.008396997,1.637312265,4.56e-05,"CvsHigh","P.acuta","Hawaii","DNA-(apurinic or apyrimidinic site) lyase activity","other molecular function","F"
"2657","GO:0003906","Pocillopora_acuta_HIv1_PredGene_g19464.t2","DNA-(apurinic or apyrimidinic site) endonuclease activity","MF",0.008396997,1.637312265,4.56e-05,"CvsHigh","P.acuta","Hawaii","DNA-(apurinic or apyrimidinic site) lyase activity","other molecular function","F"
"2683","GO:0003943","Pocillopora_acuta_HIv1_PredGene_g27314.t1","N-acetylgalactosamine-4-sulfatase activity","MF",0.032642485,-0.970320001,0.045481267,"CvsHigh","P.acuta","Hawaii","N-acetylgalactosamine-4-sulfatase activity","other molecular function","F"
"2684","GO:0003943","Pocillopora_acuta_HIv1_PredGene_g7769.t1","N-acetylgalactosamine-4-sulfatase activity","MF",0.032642485,-1.923252844,0.019006519,"CvsHigh","P.acuta","Hawaii","N-acetylgalactosamine-4-sulfatase activity","other molecular function","F"
"2786","GO:0004064","Pocillopora_acuta_HIv1_PredGene_g1271.t1","arylesterase activity","MF",0.014962992,2.178956121,0.002272658,"CvsHigh","P.acuta","Hawaii","arylesterase activity","other molecular function","F"
"2787","GO:0004064","Pocillopora_acuta_HIv1_PredGene_g1272.t1","arylesterase activity","MF",0.014962992,2.061473047,0.008638832,"CvsHigh","P.acuta","Hawaii","arylesterase activity","other molecular function","F"
"2788","GO:0004064","Pocillopora_acuta_HIv1_PredGene_g1272.t1","arylesterase activity","MF",0.014962992,2.94270093,4.57e-05,"MidvsHigh","P.acuta","Hawaii","arylesterase activity","other molecular function","F"
"2813","GO:0004089","Pocillopora_acuta_HIv1_PredGene_g1272.t1","carbonate dehydratase activity","MF",0.027272007,2.061473047,0.008638832,"CvsHigh","P.acuta","Hawaii","carbonate dehydratase activity","other molecular function","F"
"2814","GO:0004089","Pocillopora_acuta_HIv1_PredGene_g1272.t1","carbonate dehydratase activity","MF",0.027272007,2.94270093,4.57e-05,"MidvsHigh","P.acuta","Hawaii","carbonate dehydratase activity","other molecular function","F"
"2815","GO:0004089","Pocillopora_acuta_HIv1_PredGene_g1271.t1","carbonate dehydratase activity","MF",0.027272007,2.178956121,0.002272658,"CvsHigh","P.acuta","Hawaii","carbonate dehydratase activity","other molecular function","F"
"2843","GO:0004121","Pocillopora_acuta_HIv1_PredGene_g20277.t1","cystathionine beta-lyase activity","MF",0.004120069,-1.231848575,0.032788649,"CvsMid","P.acuta","Hawaii","cystathionine beta-lyase activity","other molecular function","F"
"2844","GO:0004121","Pocillopora_acuta_HIv1_PredGene_5516_t","cystathionine beta-lyase activity","MF",0.004120069,-1.231848575,0.032788649,"CvsMid","P.acuta","Hawaii","cystathionine beta-lyase activity","other molecular function","F"
"2846","GO:0004123","Pocillopora_acuta_HIv1_PredGene_g20277.t1","cystathionine gamma-lyase activity","MF",0.006405193,-1.231848575,0.032788649,"CvsMid","P.acuta","Hawaii","cystathionine gamma-lyase activity","other molecular function","F"
"2847","GO:0004123","Pocillopora_acuta_HIv1_PredGene_5516_t","cystathionine gamma-lyase activity","MF",0.006405193,-1.231848575,0.032788649,"CvsMid","P.acuta","Hawaii","cystathionine gamma-lyase activity","other molecular function","F"
"2920","GO:0004311","Pocillopora_acuta_HIv1_PredGene_g4955.t1","farnesyltranstransferase activity","MF",0.001540142,0.932705836,0.044854356,"CvsHigh","P.acuta","Hawaii","farnesyltranstransferase activity","other molecular function","F"
"2921","GO:0004311","Pocillopora_acuta_HIv1_PredGene_g29791.t1","farnesyltranstransferase activity","MF",0.001540142,1.022631439,0.00506841,"CvsHigh","P.acuta","Hawaii","farnesyltranstransferase activity","other molecular function","F"
"2932","GO:0004322","Pocillopora_acuta_HIv1_PredGene_g31487.t2","ferroxidase activity","MF",0.000377561,1.16566789,0.028423234,"CvsHigh","P.acuta","Hawaii","ferroxidase activity","other molecular function","F"
"2933","GO:0004322","Pocillopora_acuta_HIv1_PredGene_g31487.t1","ferroxidase activity","MF",0.000377561,1.16566789,0.028423234,"CvsHigh","P.acuta","Hawaii","ferroxidase activity","other molecular function","F"
"2934","GO:0004322","Pocillopora_acuta_HIv1_PredGene_g3121.t1","ferroxidase activity","MF",0.000377561,-3.39846132,0.011861175,"CvsMid","P.acuta","Hawaii","ferroxidase activity","other molecular function","F"
"3013","GO:0004414","Pocillopora_acuta_HIv1_PredGene_g7788.t1","homoserine O-acetyltransferase activity","MF",0.011883282,0.732589817,0.010240527,"CvsHigh","P.acuta","Hawaii","homoserine O-acetyltransferase activity","other molecular function","F"
"3020","GO:0004421","Pocillopora_acuta_HIv1_PredGene_g10961.t1","hydroxymethylglutaryl-CoA synthase activity","MF",0.011134232,0.744103603,0.022386091,"CvsHigh","P.acuta","Hawaii","hydroxymethylglutaryl-CoA synthase activity","other molecular function","F"
"3084","GO:0004497","Pocillopora_acuta_HIv1_PredGene_g8002.t1","monooxygenase activity","MF",0.032108456,1.180355724,0.031672657,"CvsHigh","P.acuta","Hawaii","monooxygenase activity","other molecular function","F"
"3085","GO:0004497","Pocillopora_acuta_HIv1_PredGene_g1630.t1","monooxygenase activity","MF",0.032108456,-1.494408848,0.00506841,"CvsHigh","P.acuta","Hawaii","monooxygenase activity","other molecular function","F"
"3086","GO:0004497","Pocillopora_acuta_HIv1_PredGene_g1629.t1","monooxygenase activity","MF",0.032108456,-1.951440879,2.85e-08,"CvsMid","P.acuta","Hawaii","monooxygenase activity","other molecular function","F"
"3087","GO:0004497","Pocillopora_acuta_HIv1_PredGene_g1629.t1","monooxygenase activity","MF",0.032108456,-1.860343766,2.44e-07,"CvsHigh","P.acuta","Hawaii","monooxygenase activity","other molecular function","F"
"3088","GO:0004497","Pocillopora_acuta_HIv1_PredGene_g19073.t1","monooxygenase activity","MF",0.032108456,1.120643222,0.037607399,"CvsHigh","P.acuta","Hawaii","monooxygenase activity","other molecular function","F"
"3089","GO:0004497","Pocillopora_acuta_HIv1_PredGene_g5395.t1","monooxygenase activity","MF",0.032108456,-1.567453091,0.031849203,"MidvsHigh","P.acuta","Hawaii","monooxygenase activity","other molecular function","F"
"3090","GO:0004497","Pocillopora_acuta_HIv1_PredGene_g1630.t1","monooxygenase activity","MF",0.032108456,-1.376910901,0.02674374,"CvsMid","P.acuta","Hawaii","monooxygenase activity","other molecular function","F"
"3092","GO:0004499","Pocillopora_acuta_HIv1_PredGene_g1630.t1","N,N-dimethylaniline monooxygenase activity","MF",0.01266806,-1.494408848,0.00506841,"CvsHigh","P.acuta","Hawaii","flavin-containing monooxygenase activity","other molecular function","F"
"3093","GO:0004499","Pocillopora_acuta_HIv1_PredGene_g1629.t1","N,N-dimethylaniline monooxygenase activity","MF",0.01266806,-1.951440879,2.85e-08,"CvsMid","P.acuta","Hawaii","flavin-containing monooxygenase activity","other molecular function","F"
"3094","GO:0004499","Pocillopora_acuta_HIv1_PredGene_g1630.t1","N,N-dimethylaniline monooxygenase activity","MF",0.01266806,-1.376910901,0.02674374,"CvsMid","P.acuta","Hawaii","flavin-containing monooxygenase activity","other molecular function","F"
"3095","GO:0004499","Pocillopora_acuta_HIv1_PredGene_g1629.t1","N,N-dimethylaniline monooxygenase activity","MF",0.01266806,-1.860343766,2.44e-07,"CvsHigh","P.acuta","Hawaii","flavin-containing monooxygenase activity","other molecular function","F"
"3180","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g10986.t1","peroxidase activity","MF",0.00034896,-3.238842739,0.019133466,"CvsHigh","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3181","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g11568.t1","peroxidase activity","MF",0.00034896,-1.465594038,0.001377708,"CvsHigh","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3182","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g7379.t1","peroxidase activity","MF",0.00034896,-1.749746031,0.007605552,"CvsHigh","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3183","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g11568.t2","peroxidase activity","MF",0.00034896,-1.465594038,0.001377708,"CvsHigh","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3184","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g21283.t1","peroxidase activity","MF",0.00034896,-1.369442694,3.35e-05,"CvsMid","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3185","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g11568.t2","peroxidase activity","MF",0.00034896,-1.258634039,0.024435671,"CvsMid","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3186","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g11569.t1","peroxidase activity","MF",0.00034896,-1.071946813,0.005915677,"CvsHigh","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3187","GO:0004601","Pocillopora_acuta_HIv1_PredGene_g11568.t1","peroxidase activity","MF",0.00034896,-1.258634039,0.024435671,"CvsMid","P.acuta","Hawaii","peroxidase activity","other molecular function","F"
"3289","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g21278.t1","protein tyrosine kinase activity","MF",0.006808732,-2.245367947,0.001976755,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3290","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g11568.t2","protein tyrosine kinase activity","MF",0.006808732,-1.465594038,0.001377708,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3291","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g12340.t1","protein tyrosine kinase activity","MF",0.006808732,-1.997935427,0.014937637,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3292","GO:0004713","Pocillopora_acuta_HIv1_PredGene_22960_t","protein tyrosine kinase activity","MF",0.006808732,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3293","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g11568.t1","protein tyrosine kinase activity","MF",0.006808732,-1.258634039,0.024435671,"CvsMid","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3294","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g28764.t2","protein tyrosine kinase activity","MF",0.006808732,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3295","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g21283.t1","protein tyrosine kinase activity","MF",0.006808732,-1.369442694,3.35e-05,"CvsMid","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3296","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g28764.t1","protein tyrosine kinase activity","MF",0.006808732,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3297","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g11568.t2","protein tyrosine kinase activity","MF",0.006808732,-1.258634039,0.024435671,"CvsMid","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3298","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g28764.t3","protein tyrosine kinase activity","MF",0.006808732,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3299","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g21278.t1","protein tyrosine kinase activity","MF",0.006808732,-2.205565231,0.004091655,"CvsMid","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3300","GO:0004713","Pocillopora_acuta_HIv1_PredGene_g11568.t1","protein tyrosine kinase activity","MF",0.006808732,-1.465594038,0.001377708,"CvsHigh","P.acuta","Hawaii","protein tyrosine kinase activity","kinase activity","F"
"3301","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g11568.t2","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-1.465594038,0.001377708,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","kinase activity","F"
"3302","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g11568.t2","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-1.465594038,0.001377708,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","signal transduction activity","F"
"3303","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g28764.t3","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","kinase activity","F"
"3304","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g28764.t3","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","signal transduction activity","F"
"3305","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g21278.t1","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-2.245367947,0.001976755,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","kinase activity","F"
"3306","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g21278.t1","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-2.245367947,0.001976755,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","signal transduction activity","F"
"3307","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g11568.t1","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-1.258634039,0.024435671,"CvsMid","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","kinase activity","F"
"3308","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g11568.t1","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-1.258634039,0.024435671,"CvsMid","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","signal transduction activity","F"
"3309","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g11568.t1","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-1.465594038,0.001377708,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","kinase activity","F"
"3310","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g11568.t1","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-1.465594038,0.001377708,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","signal transduction activity","F"
"3311","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g28764.t2","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","kinase activity","F"
"3312","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g28764.t2","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","signal transduction activity","F"
"3313","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g28764.t1","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","kinase activity","F"
"3314","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g28764.t1","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","signal transduction activity","F"
"3315","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g11568.t2","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-1.258634039,0.024435671,"CvsMid","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","kinase activity","F"
"3316","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g11568.t2","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-1.258634039,0.024435671,"CvsMid","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","signal transduction activity","F"
"3317","GO:0004714","Pocillopora_acuta_HIv1_PredGene_22960_t","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","kinase activity","F"
"3318","GO:0004714","Pocillopora_acuta_HIv1_PredGene_22960_t","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,1.457128457,0.010240527,"CvsHigh","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","signal transduction activity","F"
"3319","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g21278.t1","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-2.205565231,0.004091655,"CvsMid","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","kinase activity","F"
"3320","GO:0004714","Pocillopora_acuta_HIv1_PredGene_g21278.t1","transmembrane receptor protein tyrosine kinase activity","MF",0.002037754,-2.205565231,0.004091655,"CvsMid","P.acuta","Hawaii","transmembrane receptor protein tyrosine kinase activity","signal transduction activity","F"
"3340","GO:0004733","Pocillopora_acuta_HIv1_PredGene_17795_t","pyridoxamine-phosphate oxidase activity","MF",0.014185371,1.197004505,0.011842726,"CvsHigh","P.acuta","Hawaii","pyridoxamine-phosphate oxidase activity","other molecular function","F"
"3392","GO:0004792","Pocillopora_acuta_HIv1_PredGene_g21093.t1","thiosulfate sulfurtransferase activity","MF",1.19e-05,2.463760758,4.89e-15,"CvsMid","P.acuta","Hawaii","thiosulfate sulfurtransferase activity","other molecular function","F"
"3393","GO:0004792","Pocillopora_acuta_HIv1_PredGene_g21093.t2","thiosulfate sulfurtransferase activity","MF",1.19e-05,2.463760758,4.89e-15,"CvsMid","P.acuta","Hawaii","thiosulfate sulfurtransferase activity","other molecular function","F"
"3394","GO:0004792","Pocillopora_acuta_HIv1_PredGene_g9372.t1","thiosulfate sulfurtransferase activity","MF",1.19e-05,3.404896947,5.99e-32,"CvsMid","P.acuta","Hawaii","thiosulfate sulfurtransferase activity","other molecular function","F"
