"","GO.IDs","gene_id","term","ontology","over_represented_pvalue","log2FoldChange","padj","Treatment_Compare","Species","Site","GO.Term","GO.Slim.Term","Cat"
"11922","GO:0019008","Acerv_evm.model.Segkk68_pilon.68","molybdopterin synthase complex","CC",0.023879772,-1.780302179,0.005295639,"CvsT2","A.cervicornis","Florida","molybdopterin synthase complex","other cellular component","C"
"14289","GO:0030687","Acerv_evm.model.Segkk3087_pilon.2","preribosome, large subunit precursor","CC",0.006899836,-3.168032468,2.77e-10,"CvsT1","A.cervicornis","Florida","preribosome, large subunit precursor","other cellular component","C"
"14290","GO:0030687","Acerv_evm.model.Segkk893_pilon.2","preribosome, large subunit precursor","CC",0.006899836,-0.760589572,0.013316569,"CvsT2","A.cervicornis","Florida","preribosome, large subunit precursor","other cellular component","C"
"14291","GO:0030687","Acerv_evm.model.Segkk3087_pilon.2","preribosome, large subunit precursor","CC",0.006899836,-3.08881108,8.44e-12,"CvsT2","A.cervicornis","Florida","preribosome, large subunit precursor","other cellular component","C"
"14292","GO:0030687","Acerv_evm.model.Segkk3087_pilon.2","preribosome, large subunit precursor","CC",0.006899836,-3.190539144,1.35e-11,"CvsT4","A.cervicornis","Florida","preribosome, large subunit precursor","other cellular component","C"
"14293","GO:0030687","Acerv_evm.model.Segkk3087_pilon.2","preribosome, large subunit precursor","CC",0.006899836,-3.011216852,8.44e-11,"CvsT3","A.cervicornis","Florida","preribosome, large subunit precursor","other cellular component","C"
"14815","GO:0031143","Acerv_evm.model.Segkk1945_pilon.2","pseudopodium","CC",0.021654746,-2.971983022,0.000211784,"CvsT3","A.cervicornis","Florida","pseudopodium","other cellular component","C"
"14816","GO:0031143","Acerv_evm.model.Segkk1945_pilon.2","pseudopodium","CC",0.021654746,-2.495587387,0.00470295,"CvsT2","A.cervicornis","Florida","pseudopodium","other cellular component","C"
"14817","GO:0031143","Acerv_evm.model.Segkk1945_pilon.2","pseudopodium","CC",0.021654746,-2.953644154,0.001690962,"CvsT1","A.cervicornis","Florida","pseudopodium","other cellular component","C"
"15739","GO:0031966","Acerv_evm.model.Segkk1991_pilon.4","mitochondrial membrane","CC",0.011394667,-1.554017345,0.006726111,"CvsT4","A.cervicornis","Florida","mitochondrial membrane","mitochondrion","C"
"15740","GO:0031966","Acerv_evm.model.Segkk1991_pilon.4","mitochondrial membrane","CC",0.011394667,-1.554017345,0.006726111,"CvsT4","A.cervicornis","Florida","mitochondrial membrane","other membranes","C"
"15741","GO:0031966","Acerv_evm.model.Segkk1991_pilon.4","mitochondrial membrane","CC",0.011394667,-1.171529562,0.03869906,"CvsT2","A.cervicornis","Florida","mitochondrial membrane","mitochondrion","C"
"15742","GO:0031966","Acerv_evm.model.Segkk1991_pilon.4","mitochondrial membrane","CC",0.011394667,-1.171529562,0.03869906,"CvsT2","A.cervicornis","Florida","mitochondrial membrane","other membranes","C"
"15743","GO:0031966","Acerv_evm.model.Segkk2909_pilon.1","mitochondrial membrane","CC",0.011394667,0.696595103,0.017750505,"CvsT2","A.cervicornis","Florida","mitochondrial membrane","mitochondrion","C"
"15744","GO:0031966","Acerv_evm.model.Segkk2909_pilon.1","mitochondrial membrane","CC",0.011394667,0.696595103,0.017750505,"CvsT2","A.cervicornis","Florida","mitochondrial membrane","other membranes","C"
"15745","GO:0031966","Acerv_evm.model.Segkk4318_pilon.2","mitochondrial membrane","CC",0.011394667,-1.374689274,0.022123716,"CvsT2","A.cervicornis","Florida","mitochondrial membrane","mitochondrion","C"
"15746","GO:0031966","Acerv_evm.model.Segkk4318_pilon.2","mitochondrial membrane","CC",0.011394667,-1.374689274,0.022123716,"CvsT2","A.cervicornis","Florida","mitochondrial membrane","other membranes","C"
"16130","GO:0032299","Acerv_evm.model.Segkk2518_pilon.2","ribonuclease H2 complex","CC",0.023264949,-1.867803479,0.047726234,"CvsT4","A.cervicornis","Florida","ribonuclease H2 complex","other cellular component","C"
"16131","GO:0032299","Acerv_evm.model.Segkk2518_pilon.2","ribonuclease H2 complex","CC",0.023264949,-1.989399563,0.00425927,"CvsT2","A.cervicornis","Florida","ribonuclease H2 complex","other cellular component","C"
"16132","GO:0032299","Acerv_evm.model.Segkk2518_pilon.2","ribonuclease H2 complex","CC",0.023264949,-1.965494875,0.028957628,"CvsT1","A.cervicornis","Florida","ribonuclease H2 complex","other cellular component","C"
"17567","GO:0033553","Acerv_evm.model.Segkk3209_pilon.11","rDNA heterochromatin","CC",0.044114003,1.258191844,0.005323492,"CvsT2","A.cervicornis","Florida","rDNA heterochromatin","other cellular component","C"
"18482","GO:0034362","Acerv_evm.model.Segkk1424_pilon.6","low-density lipoprotein particle","CC",0.024248516,1.550610759,0.009909287,"T1vsT2","A.cervicornis","Florida","low-density lipoprotein particle","non-structural extracellular","C"
"19286","GO:0035098","Acerv_evm.model.Segkk1630_pilon.6","ESC/E(Z) complex","CC",0.007984054,-4.30478372,1.09e-28,"CvsT3","A.cervicornis","Florida","ESC/E(Z) complex","nucleus","C"
"19287","GO:0035098","Acerv_evm.model.Segkk1630_pilon.6","ESC/E(Z) complex","CC",0.007984054,-4.237812934,8.07e-28,"CvsT2","A.cervicornis","Florida","ESC/E(Z) complex","nucleus","C"
"19288","GO:0035098","Acerv_evm.model.Segkk3209_pilon.11","ESC/E(Z) complex","CC",0.007984054,1.258191844,0.005323492,"CvsT2","A.cervicornis","Florida","ESC/E(Z) complex","nucleus","C"
"19289","GO:0035098","Acerv_evm.model.Segkk1630_pilon.6","ESC/E(Z) complex","CC",0.007984054,-4.588610748,3.35e-30,"CvsT4","A.cervicornis","Florida","ESC/E(Z) complex","nucleus","C"
"19290","GO:0035098","Acerv_evm.model.Segkk1630_pilon.6","ESC/E(Z) complex","CC",0.007984054,-4.895151783,7.7e-34,"CvsT1","A.cervicornis","Florida","ESC/E(Z) complex","nucleus","C"
"19545","GO:0036117","Acerv_evm.model.Segkk4124_pilon.3","hyaluranon cable","CC",0.021153966,1.96437116,0.017452579,"T1vsT2","A.cervicornis","Florida",NA,NA,NA
"19554","GO:0036477","Acerv_evm.model.Segkk1991_pilon.4","somatodendritic compartment","CC",0.011094153,-1.554017345,0.006726111,"CvsT4","A.cervicornis","Florida",NA,NA,NA
"19555","GO:0036477","Acerv_evm.model.Segkk2909_pilon.1","somatodendritic compartment","CC",0.011094153,0.696595103,0.017750505,"CvsT2","A.cervicornis","Florida",NA,NA,NA
"19556","GO:0036477","Acerv_evm.model.Segkk1022_pilon.1","somatodendritic compartment","CC",0.011094153,-1.925826755,0.045581587,"CvsT3","A.cervicornis","Florida",NA,NA,NA
"19557","GO:0036477","Acerv_evm.model.Segkk1022_pilon.1","somatodendritic compartment","CC",0.011094153,-2.29057356,0.001685307,"CvsT2","A.cervicornis","Florida",NA,NA,NA
"19558","GO:0036477","Acerv_evm.model.Segkk1991_pilon.4","somatodendritic compartment","CC",0.011094153,-1.171529562,0.03869906,"CvsT2","A.cervicornis","Florida",NA,NA,NA
"19559","GO:0036477","Acerv_evm.model.Segkk4318_pilon.2","somatodendritic compartment","CC",0.011094153,-1.374689274,0.022123716,"CvsT2","A.cervicornis","Florida",NA,NA,NA
"19560","GO:0036477","Acerv_evm.model.Segkk1022_pilon.1","somatodendritic compartment","CC",0.011094153,-2.491016805,0.001208032,"CvsT4","A.cervicornis","Florida",NA,NA,NA
"20854","GO:0043204","Acerv_evm.model.Segkk1945_pilon.2","perikaryon","CC",0.025500536,-2.971983022,0.000211784,"CvsT3","A.cervicornis","Florida","perikaryon","other cellular component","C"
"20855","GO:0043204","Acerv_evm.model.Segkk1929_pilon.4","perikaryon","CC",0.025500536,-0.786410041,0.018969586,"CvsT2","A.cervicornis","Florida","perikaryon","other cellular component","C"
"20856","GO:0043204","Acerv_evm.model.Segkk3525_pilon.1","perikaryon","CC",0.025500536,-2.525395035,1.26e-05,"CvsT2","A.cervicornis","Florida","perikaryon","other cellular component","C"
"20857","GO:0043204","Acerv_evm.model.Segkk1945_pilon.2","perikaryon","CC",0.025500536,-2.495587387,0.00470295,"CvsT2","A.cervicornis","Florida","perikaryon","other cellular component","C"
"20858","GO:0043204","Acerv_evm.model.Segkk3525_pilon.1","perikaryon","CC",0.025500536,-2.726034346,1.66e-05,"CvsT1","A.cervicornis","Florida","perikaryon","other cellular component","C"
"20859","GO:0043204","Acerv_evm.model.Segkk3525_pilon.1","perikaryon","CC",0.025500536,-2.565548995,4.75e-05,"CvsT4","A.cervicornis","Florida","perikaryon","other cellular component","C"
"20860","GO:0043204","Acerv_evm.model.Segkk1945_pilon.2","perikaryon","CC",0.025500536,-2.953644154,0.001690962,"CvsT1","A.cervicornis","Florida","perikaryon","other cellular component","C"
"20861","GO:0043204","Acerv_evm.model.Segkk3525_pilon.1","perikaryon","CC",0.025500536,-2.55061998,1.03e-05,"CvsT3","A.cervicornis","Florida","perikaryon","other cellular component","C"
"21364","GO:0043657","Acerv_evm.model.Segkk3158_pilon.3","host cell","CC",0.042291183,-1.782543561,0.013304888,"CvsT4","A.cervicornis","Florida","host cell","non-structural extracellular","C"
"21365","GO:0043657","Acerv_evm.model.Segkk3158_pilon.3","host cell","CC",0.042291183,-1.782289602,0.005433561,"CvsT2","A.cervicornis","Florida","host cell","non-structural extracellular","C"
"21366","GO:0043657","Acerv_evm.model.Segkk3158_pilon.3","host cell","CC",0.042291183,-1.843570483,0.0200113,"CvsT1","A.cervicornis","Florida","host cell","non-structural extracellular","C"
"21896","GO:0044291","Acerv_evm.model.Segkk1895_pilon.6","cell-cell contact zone","CC",0.015719267,-1.181838233,0.011105016,"CvsT3","A.cervicornis","Florida",NA,NA,NA
"21897","GO:0044291","Acerv_evm.model.Segkk1895_pilon.6","cell-cell contact zone","CC",0.015719267,-1.306032646,0.010735538,"CvsT1","A.cervicornis","Florida",NA,NA,NA
"21898","GO:0044291","Acerv_evm.model.Segkk1929_pilon.4","cell-cell contact zone","CC",0.015719267,-0.786410041,0.018969586,"CvsT2","A.cervicornis","Florida",NA,NA,NA
"25203","GO:0048179","Acerv_evm.model.Segkk4124_pilon.10","activin receptor complex","CC",0.031712692,-3.779735827,0.007353092,"CvsT1","A.cervicornis","Florida","activin receptor complex","other membranes","C"
"25204","GO:0048179","Acerv_evm.model.Segkk4124_pilon.10","activin receptor complex","CC",0.031712692,-3.779735827,0.007353092,"CvsT1","A.cervicornis","Florida","activin receptor complex","plasma membrane","C"
"30597","GO:0070652","Acerv_evm.model.Segkk1822_pilon.2","HAUS complex","CC",0.021260705,-2.470860242,0.00227523,"CvsT4","A.cervicornis","Florida","HAUS complex","cytoskeleton","C"
"30598","GO:0070652","Acerv_evm.model.Segkk1822_pilon.2","HAUS complex","CC",0.021260705,-2.749254352,1.51e-05,"CvsT2","A.cervicornis","Florida","HAUS complex","cytoskeleton","C"
"30745","GO:0070776","Acerv_evm.model.Segkk3394_pilon.16","MOZ/MORF histone acetyltransferase complex","CC",0.043877015,-5.367576715,9.06e-45,"CvsT2","A.cervicornis","Florida",NA,"nucleus","None"
"30746","GO:0070776","Acerv_evm.model.Segkk3394_pilon.16","MOZ/MORF histone acetyltransferase complex","CC",0.043877015,-5.146010627,1.03e-40,"CvsT3","A.cervicornis","Florida",NA,"nucleus","None"
"30747","GO:0070776","Acerv_evm.model.Segkk3394_pilon.16","MOZ/MORF histone acetyltransferase complex","CC",0.043877015,-5.668645984,2.23e-43,"CvsT4","A.cervicornis","Florida",NA,"nucleus","None"
"30748","GO:0070776","Acerv_evm.model.Segkk3394_pilon.16","MOZ/MORF histone acetyltransferase complex","CC",0.043877015,-5.21903369,1.07e-35,"CvsT1","A.cervicornis","Florida",NA,"nucleus","None"
"30882","GO:0071944","Acerv_evm.model.Segkk4345_pilon.12","cell periphery","CC",0.01490574,-1.646249274,0.005891771,"CvsT1","A.cervicornis","Florida",NA,NA,NA
"30883","GO:0071944","Acerv_evm.model.Segkk4318_pilon.2","cell periphery","CC",0.01490574,-1.374689274,0.022123716,"CvsT2","A.cervicornis","Florida",NA,NA,NA
"30884","GO:0071944","Acerv_evm.model.Segkk2909_pilon.1","cell periphery","CC",0.01490574,0.696595103,0.017750505,"CvsT2","A.cervicornis","Florida",NA,NA,NA
"30885","GO:0071944","Acerv_evm.model.Segkk1078_pilon.63","cell periphery","CC",0.01490574,-1.57323862,0.007820659,"CvsT2","A.cervicornis","Florida",NA,NA,NA
"30886","GO:0071944","Acerv_evm.model.Segkk1078_pilon.63","cell periphery","CC",0.01490574,-1.574922739,0.021534056,"CvsT4","A.cervicornis","Florida",NA,NA,NA
"31465","GO:0098588","Acerv_evm.model.Segkk4318_pilon.2","bounding membrane of organelle","CC",0.025640408,-1.374689274,0.022123716,"CvsT2","A.cervicornis","Florida",NA,NA,NA
"31466","GO:0098588","Acerv_evm.model.Segkk1991_pilon.4","bounding membrane of organelle","CC",0.025640408,-1.171529562,0.03869906,"CvsT2","A.cervicornis","Florida",NA,NA,NA
"31467","GO:0098588","Acerv_evm.model.Segkk1991_pilon.4","bounding membrane of organelle","CC",0.025640408,-1.554017345,0.006726111,"CvsT4","A.cervicornis","Florida",NA,NA,NA
