"","gene_id","scaffold","gene.start","gene.stop","length","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare","X6_1","X7_1","X8_1","X9_1","X21_1","X22_1","X23_1","X25_1","X26_1","X27_1","X29_1","X34_1"
"13","jamg1.TU.Sc0000032.33","Sc0000032",398128,401688,3560,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","jamg1.TU.Sc0000035.25","Sc0000035",332646,333485,839,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","jamg1.TU.Sc0000040.31","Sc0000040",456188,457909,1721,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","jamg1.TU.Sc0000048.103","Sc0000048",1378238,1379686,1448,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","jamg1.TU.Sc0000062.89","Sc0000062",1175100,1176410,1310,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","jamg1.TU.Sc0000062.90","Sc0000062",1182602,1183912,1310,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","jamg1.TU.Sc0000062.91","Sc0000062",1191874,1198650,6776,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","jamg1.TU.Sc0000064.70","Sc0000064",930175,933294,3119,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","jamg1.TU.Sc0000077.35","Sc0000077",476235,480000,3765,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","jamg1.TU.Sc0000079.4","Sc0000079",51270,61148,9878,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","jamg1.TU.Sc0000094.57","Sc0000094",915086,920243,5157,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","jamg1.TU.Sc0000099.46","Sc0000099",709577,741630,32053,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","jamg1.TU.Sc0000117.30","Sc0000117",230650,241404,10754,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",163.952961798919,-1.14676345791526,0.229758104561435,-4.99117739547956,6.00123490444789e-07,0.000271202865608358,"CvsMid",261,115,143,68,275,170,150,274,145,148,209,73
"26","jamg1.TU.Sc0000117.36","Sc0000117",303232,308334,5102,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","jamg1.TU.Sc0000117.42","Sc0000117",368915,374017,5102,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","jamg1.TU.Sc0000117.46","Sc0000117",435452,438679,3227,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","jamg1.TU.Sc0000133.40","Sc0000133",810260,813603,3343,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","jamg1.TU.Sc0000136.46","Sc0000136",27125,28426,1301,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","jamg1.TU.Sc0000137.8","Sc0000137",72130,74319,2189,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","jamg1.TU.Sc0000138.14","Sc0000138",245821,248232,2411,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","jamg1.TU.Sc0000148.68","Sc0000148",398804,399865,1061,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","jamg1.TU.Sc0000150.11","Sc0000150",101956,107301,5345,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","jamg1.TU.Sc0000152.51","Sc0000152",570563,573532,2969,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","jamg1.TU.Sc0000167.9","Sc0000167",83773,85500,1727,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","jamg1.TU.Sc0000175.33","Sc0000175",428009,430153,2144,"GO:0006955",0.0109171745876074,0.999497958969786,2,16,"immune response","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","jamg1.TU.Sc0000175.33","Sc0000175",428009,430153,2144,"GO:0005164",0.00961528289344601,0.999589079398362,2,15,"tumor necrosis factor receptor binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","jamg1.TU.Sc0000175.33","Sc0000175",428009,430153,2144,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","jamg1.TU.Sc0000175.34","Sc0000175",454658,456781,2123,"GO:0005164",0.00961528289344601,0.999589079398362,2,15,"tumor necrosis factor receptor binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","jamg1.TU.Sc0000175.34","Sc0000175",454658,456781,2123,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","jamg1.TU.Sc0000175.34","Sc0000175",454658,456781,2123,"GO:0006955",0.0109171745876074,0.999497958969786,2,16,"immune response","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","jamg1.TU.Sc0000176.8","Sc0000176",28028,33436,5408,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","jamg1.TU.Sc0000180.7","Sc0000180",79691,80809,1118,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","jamg1.TU.Sc0000180.8","Sc0000180",83465,84559,1094,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","jamg1.TU.Sc0000180.9","Sc0000180",88423,89538,1115,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","jamg1.TU.Sc0000188.60","Sc0000188",613795,620068,6273,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","jamg1.TU.Sc0000204.6","Sc0000204",137629,141853,4224,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","jamg1.TU.Sc0000211.23","Sc0000211",326595,328334,1739,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","jamg1.TU.Sc0000230.6","Sc0000230",99145,102387,3242,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","jamg1.TU.Sc0000232.4","Sc0000232",56596,62385,5789,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","jamg1.TU.Sc0000232.42","Sc0000232",400250,405406,5156,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","jamg1.TU.Sc0000237.26","Sc0000237",507816,525130,17314,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","jamg1.TU.Sc0000237.5","Sc0000237",114778,117499,2721,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","jamg1.TU.Sc0000249.16","Sc0000249",259308,262547,3239,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","jamg1.TU.Sc0000259.39","Sc0000259",570332,572503,2171,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","jamg1.TU.Sc0000267.33","Sc0000267",343424,346120,2696,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","jamg1.TU.Sc0000276.19","Sc0000276",429327,432691,3364,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","jamg1.TU.Sc0000279.43","Sc0000279",428081,430588,2507,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","jamg1.TU.Sc0000303.33","Sc0000303",499627,504404,4777,"GO:0006955",0.0109171745876074,0.999497958969786,2,16,"immune response","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","jamg1.TU.Sc0000303.33","Sc0000303",499627,504404,4777,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","jamg1.TU.Sc0000303.33","Sc0000303",499627,504404,4777,"GO:0005164",0.00961528289344601,0.999589079398362,2,15,"tumor necrosis factor receptor binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","jamg1.TU.Sc0000303.36","Sc0000303",528945,530232,1287,"GO:0005164",0.00961528289344601,0.999589079398362,2,15,"tumor necrosis factor receptor binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","jamg1.TU.Sc0000303.36","Sc0000303",528945,530232,1287,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","jamg1.TU.Sc0000303.36","Sc0000303",528945,530232,1287,"GO:0006955",0.0109171745876074,0.999497958969786,2,16,"immune response","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","jamg1.TU.Sc0000323.26","Sc0000323",437766,439163,1397,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","jamg1.TU.Sc0000340.16","Sc0000340",406061,408055,1994,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","jamg1.TU.Sc0000365.21","Sc0000365",173572,181346,7774,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","jamg1.TU.Sc0000365.23","Sc0000365",197247,210734,13487,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","jamg1.TU.Sc0000378.1","Sc0000378",6886,13306,6420,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","jamg1.TU.Sc0000387.16","Sc0000387",180626,192936,12310,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","jamg1.TU.Sc0000388.6","Sc0000388",100079,112540,12461,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","jamg1.TU.Sc0000423.35","Sc0000423",334104,340532,6428,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","jamg1.TU.Sc0000423.35","Sc0000423",334104,340532,6428,"GO:0006955",0.0109171745876074,0.999497958969786,2,16,"immune response","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","jamg1.TU.Sc0000423.35","Sc0000423",334104,340532,6428,"GO:0005164",0.00961528289344601,0.999589079398362,2,15,"tumor necrosis factor receptor binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","jamg1.TU.Sc0000423.36","Sc0000423",348134,350468,2334,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","jamg1.TU.Sc0000423.36","Sc0000423",348134,350468,2334,"GO:0005164",0.00961528289344601,0.999589079398362,2,15,"tumor necrosis factor receptor binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","jamg1.TU.Sc0000423.36","Sc0000423",348134,350468,2334,"GO:0006955",0.0109171745876074,0.999497958969786,2,16,"immune response","BP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","jamg1.TU.Sc0000445.20","Sc0000445",155673,157427,1754,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","jamg1.TU.Sc0000453.11","Sc0000453",158913,161648,2735,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","jamg1.TU.Sc0000472.17","Sc0000472",246119,246787,668,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","jamg1.TU.Sc0000477.9","Sc0000477",114639,116240,1601,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","jamg1.TU.Sc0000666.12","Sc0000666",139515,141293,1778,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","jamg1.TU.Sc0000670.5","Sc0000670",72023,79393,7370,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","jamg1.TU.Sc0000677.7","Sc0000677",65166,76169,11003,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","jamg1.TU.Sc0000688.9","Sc0000688",124480,130759,6279,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","jamg1.TU.Sc0000689.3","Sc0000689",60935,71598,10663,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","jamg1.TU.Sc0000713.6","Sc0000713",58048,72425,14377,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","jamg1.TU.xfSc0000019.11","xfSc0000019",66353,66919,566,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","jamg1.TU.xfSc0000019.16","xfSc0000019",93632,94189,557,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","jamg1.TU.xfSc0000023.10","xfSc0000023",137855,140692,2837,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","jamg1.TU.xfSc0000023.13","xfSc0000023",160712,163564,2852,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","jamg1.TU.xfSc0000046.24","xfSc0000046",272877,276366,3489,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","jamg1.TU.xfSc0000133.3","xfSc0000133",32572,42816,10244,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","jamg1.TU.xfSc0000187.4","xfSc0000187",20463,37827,17364,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","jamg1.TU.xfSc0000204.6","xfSc0000204",36154,38346,2192,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","jamg1.TU.xfSc0000271.7","xfSc0000271",65472,78933,13461,"GO:0008234",0.0430104234035176,0.995681514180527,2,33,"cysteine-type peptidase activity","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","jamg1.TU.xfSc0000418.2","xfSc0000418",9873,14870,4997,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","jamg1.TU.xfSc0000469.4","xfSc0000469",33190,38274,5084,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",22.026364532316,-1.86347439708043,0.505635644530774,-3.68540947861719,0.000228335229160867,0.034736344515413,"CvsMid",23,11,10,11,60,14,13,29,17,8,68,6
"100","jamg1.TU.xfSc0000660.1","xfSc0000660",69,16990,16921,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","jamg1.TU.xfSc0002282.1","xfSc0002282",3844,5662,1818,"GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","jamg1.TU.xpSc0007933.1","xpSc0007933",1052,7318,6266,"GO:0005201",0.0383710324555699,0.996389823980437,2,31,"extracellular matrix structural constituent","MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
